Dateibezeichnung,URL,Lizenz,Format,Quelle,Arbeitsmarkt,Bevölkerung,Bildung und Wissenschaft,Haushalt und Steuern,Stadtentwicklung und Bebauung,Wohnen und Immobilien,Sozialleistungen,Öffentl. Sicherheit,Gesundheit,Kunst und Kultur,Land- und Forstwirtschaft,Sport und Freizeit,Umwelt,Transport und Verkehr,"Energie, Ver- und Entsorgung",Politik und Wahlen,Verwaltung,Gesetze und Justiz,Wirtschaft und Wirtschaftsförderung,Tourismus,Verbraucher,Sonstiges,Noch nicht kategorisiert
Beltheim - Ebene: Kreuzweg,http://www.daten.rlp.de/dataset/ba79367f-9d49-47b3-bfc0-83d4a29dc08d,cc-nc,"KARTENVIEWER,WMS,GDI DOWNLOAD,HTML",d,,,x,,x,,,,,,,,,,,,,,,,,,
Beltheim - Ebene: Im Bienengarten,http://www.daten.rlp.de/dataset/1d2dc4ea-ab93-4932-a634-f0cb7c6f2ac5,cc-nc,"KARTENVIEWER,WMS,GDI DOWNLOAD,HTML",d,,,x,,x,,,,,,,,,,,,,,,,,,
Beltheim - Ebene: Am Brügel,http://www.daten.rlp.de/dataset/5f22d8df-2853-4fa3-93d3-3204acd18110,cc-nc,"KARTENVIEWER,WMS,GDI DOWNLOAD,HTML",d,,,x,,x,,,,,,,,,,,,,,,,,,
Beltheim - Ebene: Schreinerei Busch,http://www.daten.rlp.de/dataset/30262dfd-100b-4558-8c32-47da430a646b,cc-nc,"KARTENVIEWER,WMS,GDI DOWNLOAD,HTML",d,,,x,,x,,,,,,,,,,,,,,,,,,
Beltheim - Ebene: Einbeziehungssatzung Mannebach,http://www.daten.rlp.de/dataset/c8e5b587-9f87-4c93-8b04-ad27eaa9af11,cc-nc,"KARTENVIEWER,WMS,GDI DOWNLOAD,HTML",d,,,x,,x,,,,,,,,,,,,,,,,,,
Beltheim - Ebene: Auf der Schlack,http://www.daten.rlp.de/dataset/f3245e0b-2e5b-4360-a965-260716c9e902,cc-nc,"KARTENVIEWER,WMS,GDI DOWNLOAD,HTML",d,,,x,,x,,,,,,,,,,,,,,,,,,
Beltheim - Ebene: Gewerbegebiet II 1. Änderung,http://www.daten.rlp.de/dataset/1c9f10a7-915c-4c04-8f2a-e9c12925fdc5,cc-nc,"KARTENVIEWER,WMS,GDI DOWNLOAD,HTML",d,,,x,,x,,,,,,,,,,,,,,,,,,
Beltheim - Ebene: Gewerbegebiet II,http://www.daten.rlp.de/dataset/ddad9264-156a-46f9-bd3a-d1fce1067480,cc-nc,"KARTENVIEWER,WMS,GDI DOWNLOAD,HTML",d,,,x,,x,,,,,,,,,,,,,,,,,,
Beltheim - Ebene: Am Brügel 2. Änderung,http://www.daten.rlp.de/dataset/a1dacf1a-abfc-473d-98b4-5faa565e7314,cc-nc,"KARTENVIEWER,WMS,GDI DOWNLOAD,HTML",d,,,x,,x,,,,,,,,,,,,,,,,,,
