Bevölkerung,Bildung und Wissenschaft,"Geographie, Geologie und Geobasisdaten",Gesetze und Justiz,Gesundheit,"Infrastruktur, Bauen und Wohnen","Kultur, Freizeit, Sport, Tourismus",Politik und Wahlen,Soziales,Transport und Verkehr,Umwelt und Klima,Verbraucherschutz,"Öffentliche Verwaltung, Haushalt und Steuern",Wirtschaft und Arbeit,Sonstiges,Noch nicht kategorisiert,Dateibezeichnung,URL,Lizenz,Format,Quelle
,x,,,,,,,,,,,,,,,BIX-Witten_2011.xls,http://www.witten.de/buergerservicerat-amp-verwaltung/verwaltung/presseinformationen/news-einzelansicht/article/stadtbuecherei-verwaltungsrat-kulturforum-begruesst-das-arbeitspapier-buechereisystem.html,,XLS,c
,,,,,,,,x,,,,,,,,Elternbeiträge für Kindertageseinrichtungen,http://www.witten.de/buergerservicerat-amp-verwaltung/verwaltung/presseinformationen/news-einzelansicht/article/60-2009-satzung-beitragserhebung-ogs-und-elternbeitraege-fuer-kindertageseinrichtungen-1.html,,XLS,c
