Dateibezeichnung,URL,Lizenz,Format,Quelle,Arbeitsmarkt,Bevölkerung,Bildung und Wissenschaft,Haushalt und Steuern,Stadtentwicklung und Bebauung,Wohnen und Immobilien,Sozialleistungen,Öffentl. Sicherheit,Gesundheit,Kunst und Kultur,Land- und Forstwirtschaft,Sport und Freizeit,Umwelt,Transport und Verkehr,"Energie, Ver- und Entsorgung",Politik und Wahlen,Verwaltung,Gesetze und Justiz,Wirtschaft und Wirtschaftsförderung,Tourismus,Verbraucher,Sonstiges,Noch nicht kategorisiert
Kartendienst Großschutzgebiete,https://www.govdata.de/daten/-/details/0816c015-6ff3-4ec5-b729-4d049df45440,dl-de-by-1.0,"HTML,WMS",d,,,,,,,,,,,,,,,,,,,,,,,x
Kartendienst Großschutzgebiete,https://www.govdata.de/daten/-/details/f59ba42e-01af-433f-b30b-4266f84501fe,other-open,WMS,d,,,,,,,,,,,,,x,,,,,,,,,,
