Dateibezeichnung,URL,Lizenz,Format,Quelle,Arbeitsmarkt,Bevölkerung,Bildung und Wissenschaft,Haushalt und Steuern,Stadtentwicklung und Bebauung,Wohnen und Immobilien,Sozialleistungen,Öffentl. Sicherheit,Gesundheit,Kunst und Kultur,Land- und Forstwirtschaft,Sport und Freizeit,Umwelt,Transport und Verkehr,"Energie, Ver- und Entsorgung",Politik und Wahlen,Verwaltung,Gesetze und Justiz,Wirtschaft und Wirtschaftsförderung,Tourismus,Verbraucher,Sonstiges,Noch nicht kategorisiert
Leiningen - Ebene: Quellenhof,http://www.daten.rlp.de/dataset/c63b27ba-1670-41f2-9690-b227f9c20d37,cc-nc,"KARTENVIEWER,WMS,GDI DOWNLOAD,HTML",d,,,x,,x,,,,,,,,,,,,,,,,,,
Leiningen - Ebene: Kirchenflur,http://www.daten.rlp.de/dataset/3fa40f63-ced6-445c-b81e-5e6ece4effc1,cc-nc,"KARTENVIEWER,WMS,GDI DOWNLOAD,HTML",d,,,x,,x,,,,,,,,,,,,,,,,,,
Leiningen - Ebene: Auf dem Flürchen 1. Änderung,http://www.daten.rlp.de/dataset/a8a6c850-853c-4b3e-a19f-ea3ca7b13f64,cc-nc,"KARTENVIEWER,WMS,GDI DOWNLOAD,HTML",d,,,x,,x,,,,,,,,,,,,,,,,,,
Leiningen - Ebene: Kirchenflur 2. Änderung,http://www.daten.rlp.de/dataset/b8095ae0-6efd-43de-b7e1-163a46772d0d,cc-nc,"KARTENVIEWER,WMS,GDI DOWNLOAD,HTML",d,,,x,,x,,,,,,,,,,,,,,,,,,
