Dateibezeichnung,URL,Lizenz,Format,Quelle,Arbeitsmarkt,Bevölkerung,Bildung und Wissenschaft,Haushalt und Steuern,Stadtentwicklung und Bebauung,Wohnen und Immobilien,Sozialleistungen,Öffentl. Sicherheit,Gesundheit,Kunst und Kultur,Land- und Forstwirtschaft,Sport und Freizeit,Umwelt,Transport und Verkehr,"Energie, Ver- und Entsorgung",Politik und Wahlen,Verwaltung,Gesetze und Justiz,Wirtschaft und Wirtschaftsförderung,Tourismus,Verbraucher,Sonstiges,Noch nicht kategorisiert
Morshausen - Ebene: Abrundungssatzung Ehrenburgstraße,http://www.daten.rlp.de/dataset/761bdb9a-2592-45bb-a202-f5ae77455b4f,cc-nc,"KARTENVIEWER,WMS,GDI DOWNLOAD,HTML",d,,,x,,x,,,,,,,,,,,,,,,,,,
Morshausen - Ebene: Abrundungssatzung Jakob-Kneip-Straße,http://www.daten.rlp.de/dataset/78e947e0-24da-4695-b9dc-7561c6c5d546,cc-nc,"KARTENVIEWER,WMS,GDI DOWNLOAD,HTML",d,,,x,,x,,,,,,,,,,,,,,,,,,
Morshausen - Ebene: Umringe der Bebauungspläne von Morshausen,http://www.daten.rlp.de/dataset/e2de7e0c-1ad0-4aea-8610-63cd3f4812f7,cc-nc,"KARTENVIEWER,WMS,HTML",d,,,,,x,,,,,,,,,,,,,,,,,,
