Bevölkerung,Bildung und Wissenschaft,"Geographie, Geologie und Geobasisdaten",Gesetze und Justiz,Gesundheit,"Infrastruktur, Bauen und Wohnen","Kultur, Freizeit, Sport, Tourismus",Politik und Wahlen,Soziales,Transport und Verkehr,Umwelt und Klima,Verbraucherschutz,"Öffentliche Verwaltung, Haushalt und Steuern",Wirtschaft und Arbeit,Sonstiges,Noch nicht kategorisiert,Dateibezeichnung,URL,Lizenz,Format,Quelle
,,x,,,x,,,,,,,,,,,Zweibrücken - Ebene: EW 6 Gewerbegiet Saarplatzstraße,http://www.daten.rlp.de/dataset/0be18d17-01c2-4b97-9566-3309af193e86,cc-nc,"KARTENVIEWER,WMS,GDI DOWNLOAD,HTML",d
,,x,,,x,,,,,,,,,,,Zweibrücken - Ebene: RI 28 Im kurzen Feld,http://www.daten.rlp.de/dataset/61f1e271-9fdc-4376-9175-7d0fc4e3a845,cc-nc,"KARTENVIEWER,WMS,GDI DOWNLOAD,HTML",d
,,x,,,x,,,,,,,,,,,Zweibrücken - Ebene: ZW 126 Östlich der Amerikastrasse Änderung 1,http://www.daten.rlp.de/dataset/00b5fdbe-fd7d-4182-a25c-860db8d741e1,cc-nc,"KARTENVIEWER,WMS,GDI DOWNLOAD,HTML",d
,,x,,,x,,,,,,,,,,,"Zweibrücken - Ebene: IX 17 Am Etzelweg, Gewergebeiet Süd",http://www.daten.rlp.de/dataset/df0fbece-2d0d-4af8-a9f0-c9eb82a96945,cc-nc,"KARTENVIEWER,WMS,GDI DOWNLOAD,HTML",d
,,,,,,,,,,,,,x,,,"Datenkompass – Wirtschaftliche Entwicklungspotenziale, kreisfreie Stadt Zweibrücken –",http://www.daten.rlp.de/dataset/36d94d73-10f6-4de7-af35-7bbc3ecc2140,dl-de-by-1.0,PDF,d
,,x,,,x,,,,,,,,,,,Zweibrücken - Ebene: ZW 111 Weiße Kaserne,http://www.daten.rlp.de/dataset/9787ea26-3c79-41ae-9f34-b67909599852,cc-nc,"KARTENVIEWER,WMS,GDI DOWNLOAD,HTML",d
,,,,,,,,,,,,,x,,,"Datenkompass – Arbeitsmarkt, Erwerbstätigkeit, kreisfreie Stadt Zweibrücken –",http://www.daten.rlp.de/dataset/96ea1c1d-bd8c-4219-bd88-67425d0aa58b,dl-de-by-1.0,PDF,d
,,x,,,x,,,,,,,,,,,Zweibrücken - Ebene: NA 7 Zwischen Schwarzbach und Pirmasenser Strasse Teiländerung 1,http://www.daten.rlp.de/dataset/fc5b5f04-bab1-4d12-b572-66039d8e99aa,cc-nc,"KARTENVIEWER,WMS,GDI DOWNLOAD,HTML",d
,,x,,,x,,,,,,,,,,,Zweibrücken - Ebene: ZW 126 Östlich der Amerikastrasse,http://www.daten.rlp.de/dataset/8fb18623-db2b-404b-a196-132b7bdda763,cc-nc,"KARTENVIEWER,WMS,GDI DOWNLOAD,HTML",d
,,x,,,x,,,,,,,,,,,Zweibrücken - Ebene: ZW 114 Obere Denisstrasse Änderung 1,http://www.daten.rlp.de/dataset/6de3fb7a-8603-4c23-ae0e-f32f5d8d52fa,cc-nc,"KARTENVIEWER,WMS,GDI DOWNLOAD,HTML",d
,,x,,,x,,,,,,,,,,,Zweibrücken - Ebene: ZW 121 Güterbahnhof Teiländerung 1,http://www.daten.rlp.de/dataset/dfff1344-4be8-458a-aa93-d00d9abb2bc4,cc-nc,"KARTENVIEWER,WMS,GDI DOWNLOAD,HTML",d
,,x,,,x,,,,,,,,,,,Zweibrücken - Ebene: Mi - H9 Auf Aeckerchen,http://www.daten.rlp.de/dataset/45d71d52-514d-4e30-a63c-af25d06e4671,cc-nc,"KARTENVIEWER,WMS,GDI DOWNLOAD,HTML",d
,,x,,,x,,,,,,,,,,,Zweibrücken - Ebene: NA 7 Zwischen Schwarzbach und Pirmasenser Strasse,http://www.daten.rlp.de/dataset/ddbab69c-8600-4afc-b89c-3790f109a08b,cc-nc,"KARTENVIEWER,WMS,GDI DOWNLOAD,HTML",d
,,x,,,x,,,,,,,,,,,Zweibrücken - Ebene: ZW 74 Östlich der Lanzstrasse Teiländerung und Erweiterung 1,http://www.daten.rlp.de/dataset/443faba4-e4ff-4881-9da2-2072c687ddc3,cc-nc,"KARTENVIEWER,WMS,GDI DOWNLOAD,HTML",d
,,x,,,x,,,,,,,,,,,Zweibrücken - Ebene: EW 6 Gewerbegiet Saarplatzstraße Teiländerung 1,http://www.daten.rlp.de/dataset/ea4bb7f0-b1fc-4161-a981-c41ca8ce4111,cc-nc,"KARTENVIEWER,WMS,GDI DOWNLOAD,HTML",d
,,x,,,,,,,,,,,,,,Zweibrücken - Ebene: Zweibrücken,http://www.daten.rlp.de/dataset/d1622e28-5837-4cdd-9ccb-60095f14e674,cc-nc,"KARTENVIEWER,WMS,HTML",d
,,x,,,x,,,,,,,,,,,Zweibrücken - Ebene: MÖ 18 Kindertagesstaette Hoehenstrasse,http://www.daten.rlp.de/dataset/d6350ca1-7b9a-492d-a197-c9e479708e9f,cc-nc,"KARTENVIEWER,WMS,GDI DOWNLOAD,HTML",d
,,x,,,x,,,,,,,,,,,Zweibrücken - Ebene: NA 41 Kreuzung Pirmasenser Strasse - L471/Westlicher Teil,http://www.daten.rlp.de/dataset/cdcd9c02-394b-42a5-976d-f2b94bc1fcd1,cc-nc,"KARTENVIEWER,WMS,GDI DOWNLOAD,HTML",d
,,x,,,x,,,,,,,,,,,Zweibrücken - Ebene: NA 42 Wohnpark vor den Zeilbaeumen,http://www.daten.rlp.de/dataset/c930987b-3a04-4bee-9a34-578b72a1b962,cc-nc,"KARTENVIEWER,WMS,GDI DOWNLOAD,HTML",d
,,x,,,x,,,,,,,,,,,Zweibrücken - Ebene: ZW 121 Güterbahnhof 2. Änderung,http://www.daten.rlp.de/dataset/b7c09f6a-ba20-48b7-9e75-b0b1ad7b5e61,cc-nc,"KARTENVIEWER,WMS,GDI DOWNLOAD,HTML",d
,,x,,,x,,,,,,,,,,,Zweibrücken - Ebene: ZW 126 Östlich der Amerikastrasse Teiländerung 2,http://www.daten.rlp.de/dataset/10ca5b90-fe78-4249-84d9-b6e4b3cd662c,cc-nc,"KARTENVIEWER,WMS,GDI DOWNLOAD,HTML",d
,,x,,,x,,,,,,,,,,,Zweibrücken - Ebene: BH 6 Am Ölkorbberg Teiländerung 1,http://www.daten.rlp.de/dataset/70bf2516-b644-455a-8c76-c3ddae0dc4c2,cc-nc,"KARTENVIEWER,WMS,GDI DOWNLOAD,HTML",d
,,x,,,x,,,,,,,,,,,Zweibrücken - Ebene: RI 12 Zwischen Vogesenstrasse und Pfalzstrasse,http://www.daten.rlp.de/dataset/038d4281-7aae-40a6-8c76-b46fa3fd820d,cc-nc,"KARTENVIEWER,WMS,GDI DOWNLOAD,HTML",d
,,x,,,x,,,,,,,,,,,Zweibrücken - Ebene: ZW 113 In den Attichäckern,http://www.daten.rlp.de/dataset/df99045d-afee-42f6-9d59-4b73eb74dff2,cc-nc,"KARTENVIEWER,WMS,GDI DOWNLOAD,HTML",d
,,x,,,x,,,,,,,,,,,"Zweibrücken - Ebene: IX 17 Am Etzelweg, Gewergebeiet Süd Teiländerung 1",http://www.daten.rlp.de/dataset/7169a65d-c4f0-4b06-b14c-43707ee5df3f,cc-nc,"KARTENVIEWER,WMS,GDI DOWNLOAD,HTML",d
,,x,,,x,,,,,,,,,,,Zweibrücken - Ebene: EW 2 Auf dem Sand am Hasensteig Teiländerung 1,http://www.daten.rlp.de/dataset/04846f74-c9ac-442b-b4c4-b99431d5bbfc,cc-nc,"KARTENVIEWER,WMS,GDI DOWNLOAD,HTML",d
,,x,,,x,,,,,,,,,,,Zweibrücken - Ebene: NA 11Sechs Morgen Änderung 2 Teiländerung 3,http://www.daten.rlp.de/dataset/ecb1669c-19c8-40bb-9f84-6bd3c634f502,cc-nc,"KARTENVIEWER,WMS,GDI DOWNLOAD,HTML",d
,,x,,,x,,,,,,,,,,,Zweibrücken - Ebene: ZW 111 Weisse Kaserne 1. Aenderung,http://www.daten.rlp.de/dataset/ad9950c2-9cb7-4ee6-9877-f5d4da88127b,cc-nc,"KARTENVIEWER,WMS,GDI DOWNLOAD,HTML",d
,,x,,,x,,,,,,,,,,,Zweibrücken - Ebene: ZW 97 Westlich der Amerikastrasse 1. Änderung,http://www.daten.rlp.de/dataset/5751d005-9e74-4df5-8959-ccd267e711e0,cc-nc,"KARTENVIEWER,WMS,GDI DOWNLOAD,HTML",d
,,x,,,x,,,,,,,,,,,Zweibrücken - Ebene: NA 32 Hinten auf den Zeilbaeumen,http://www.daten.rlp.de/dataset/082ee6cc-fb69-4db2-ad20-94ec6dee796a,cc-nc,"KARTENVIEWER,WMS,GDI DOWNLOAD,HTML",d
,,x,,,x,,,,,,,,,,,Zweibrücken - Ebene: RI 27 Feuerwehrhaus Rimschweiler,http://www.daten.rlp.de/dataset/888616ad-d869-4345-a6e4-f66a0c0ee1e1,cc-nc,"KARTENVIEWER,WMS,GDI DOWNLOAD,HTML",d
,x,,,,,,,,,,,,,,,"Datenkompass – Erziehung und Bildung, kreisfreie Stadt Zweibrücken –",http://www.daten.rlp.de/dataset/3f461be2-f950-4d33-aeac-5c4ca64fac9f,dl-de-by-1.0,PDF,d
