Dateibezeichnung,URL,Lizenz,Format,Quelle,Arbeitsmarkt,Bevölkerung,Bildung und Wissenschaft,Haushalt und Steuern,Stadtentwicklung und Bebauung,Wohnen und Immobilien,Sozialleistungen,Öffentl. Sicherheit,Gesundheit,Kunst und Kultur,Land- und Forstwirtschaft,Sport und Freizeit,Umwelt,Transport und Verkehr,"Energie, Ver- und Entsorgung",Politik und Wahlen,Verwaltung,Gesetze und Justiz,Wirtschaft und Wirtschaftsförderung,Tourismus,Verbraucher,Sonstiges,Noch nicht kategorisiert
Maisborn - Ebene: Hinter den Hopfengärten II,http://www.daten.rlp.de/dataset/2dbe339b-691f-4d37-b296-e9a3a1f16cc4,cc-nc,"KARTENVIEWER,WMS,GDI DOWNLOAD,HTML",d,,,x,,x,,,,,,,,,,,,,,,,,,
Maisborn - Ebene: Umringe der Bebauungspläne von Maisborn,http://www.daten.rlp.de/dataset/0031de0c-cc3e-4654-9a40-c27025f691a4,cc-nc,"KARTENVIEWER,WMS,HTML",d,,,,,x,,,,,,,,,,,,,,,,,,
Maisborn - Ebene: Hinter den Hopfengärten,http://www.daten.rlp.de/dataset/20ccdc55-d15b-45f9-9125-0321e36b2c9f,cc-nc,"KARTENVIEWER,WMS,GDI DOWNLOAD,HTML",d,,,x,,x,,,,,,,,,,,,,,,,,,
