Bevölkerung,Bildung und Wissenschaft,"Geographie, Geologie und Geobasisdaten",Gesetze und Justiz,Gesundheit,"Infrastruktur, Bauen und Wohnen","Kultur, Freizeit, Sport, Tourismus",Politik und Wahlen,Soziales,Transport und Verkehr,Umwelt und Klima,Verbraucherschutz,"Öffentliche Verwaltung, Haushalt und Steuern",Wirtschaft und Arbeit,Sonstiges,Noch nicht kategorisiert,Dateibezeichnung,URL,Lizenz,Format,Quelle
,,x,,,x,,,,,,,x,,,,Übersicht Förderung Infrastrukturmaßnahmen,http://www.potsdam.de/sites/default/files/documents/2011-12-16_113_%C3%9Cbersicht%20KP%20II%20-%20Vorbereitung%20Pressegespr%C3%A4ch%2020.12.2011.xls,nicht bekannt,XLS,b
,,,,,,,,,,,,,,,,Straßenschlüssel der Landeshauptstadt Potsdam - (erzeugt aus ALKIS),http://vv.potsdam.de/vv/produkte/173010100000009051.php.media/9639/173010100000009639.xlsx,nicht bekannt,XLSX,b
,,,,,,,,,,,,,x,,,Liste von Einrichtungen und deren Verwaltung,http://cms.potsdam.de/sites/default/files/documents/Organe.xlsx,nicht bekannt,XLSX,b
,,,,,,x,,,,,,,,,,Touristische Aufwendungen 2013,http://cms.potsdam.de/sites/default/files/documents/Aufwendungen%20LHP%2004%202013.xls,,XLS,g
