Dateibezeichnung,URL,Lizenz,Format,Quelle,Arbeitsmarkt,Bevölkerung,Bildung und Wissenschaft,Haushalt und Steuern,Stadtentwicklung und Bebauung,Wohnen und Immobilien,Sozialleistungen,Öffentl. Sicherheit,Gesundheit,Kunst und Kultur,Land- und Forstwirtschaft,Sport und Freizeit,Umwelt,Transport und Verkehr,"Energie, Ver- und Entsorgung",Politik und Wahlen,Verwaltung,Gesetze und Justiz,Wirtschaft und Wirtschaftsförderung,Tourismus,Verbraucher,Sonstiges,Noch nicht kategorisiert
Birresborn - Ebene: Ortslage Birresborn – kombinierte Satzungen,http://www.daten.rlp.de/dataset/6fa0c613-908d-4a83-aa60-ac66d890c6bf,dl-de-by-nc-1.0,"KARTENVIEWER,WMS,GDI DOWNLOAD,HTML",d,,,x,,x,,,,,,,,,,,,,,,,,,
Birresborn - Ebene: In der Kehrt 2. Änderung,http://www.daten.rlp.de/dataset/b37260a8-9aa9-464b-be41-91162e37a0df,dl-de-by-nc-1.0,"KARTENVIEWER,WMS,GDI DOWNLOAD,HTML",d,,,x,,x,,,,,,,,,,,,,,,,,,
Birresborn - Ebene: K 77 - Poststraße,http://www.daten.rlp.de/dataset/c7644a3b-ab2e-40a3-9b60-769da14546df,dl-de-by-nc-1.0,"KARTENVIEWER,WMS,GDI DOWNLOAD,HTML",d,,,x,,x,,,,,,,,,,,,,,,,,,
Birresborn - Ebene: In der Kehrt 3. Änderung,http://www.daten.rlp.de/dataset/b4020f5d-8231-4644-acfc-487daedf6568,dl-de-by-nc-1.0,"KARTENVIEWER,WMS,GDI DOWNLOAD,HTML",d,,,x,,x,,,,,,,,,,,,,,,,,,
Birresborn - Ebene: AquaSpa/Leka VEP,http://www.daten.rlp.de/dataset/96a4504e-4abd-458c-9ca3-07c97f45cad0,dl-de-by-nc-1.0,"KARTENVIEWER,WMS,GDI DOWNLOAD,HTML",d,,,x,,x,,,,,,,,,,,,,,,,,,
Birresborn - Ebene: Friedhof,http://www.daten.rlp.de/dataset/8fa4fcca-3816-419a-8117-cb6f38413ead,dl-de-by-nc-1.0,"KARTENVIEWER,WMS,GDI DOWNLOAD,HTML",d,,,x,,x,,,,,,,,,,,,,,,,,,
Birresborn - Ebene: Auf der Schlack - Steinreich - Änderung Aufhebung und Neufassung eines Teilbereichs,http://www.daten.rlp.de/dataset/5f642c2e-02d6-4b5b-86dc-2c42c4c6176e,dl-de-by-nc-1.0,"KARTENVIEWER,WMS,GDI DOWNLOAD,HTML",d,,,x,,x,,,,,,,,,,,,,,,,,,
Birresborn - Ebene: Industriegebiet Auf dem Boden,http://www.daten.rlp.de/dataset/2bb50e65-d0be-4499-a1a4-f8101f3cbc47,dl-de-by-nc-1.0,"KARTENVIEWER,WMS,GDI DOWNLOAD,HTML",d,,,x,,x,,,,,,,,,,,,,,,,,,
Birresborn - Ebene: Kalkweg,http://www.daten.rlp.de/dataset/4ef8b152-7324-4d77-8c8f-9480cdaa0f07,dl-de-by-nc-1.0,"KARTENVIEWER,WMS,GDI DOWNLOAD,HTML",d,,,x,,x,,,,,,,,,,,,,,,,,,
