Bevölkerung,Bildung und Wissenschaft,"Geographie, Geologie und Geobasisdaten",Gesetze und Justiz,Gesundheit,"Infrastruktur, Bauen und Wohnen","Kultur, Freizeit, Sport, Tourismus",Politik und Wahlen,Soziales,Transport und Verkehr,Umwelt und Klima,Verbraucherschutz,"Öffentliche Verwaltung, Haushalt und Steuern",Wirtschaft und Arbeit,Sonstiges,Noch nicht kategorisiert,Dateibezeichnung,URL,Lizenz,Format,Quelle
,,,,x,,,,,,,,,,,,AIDS-Beratungsstellen in Bremen,http://daten.bremen.de/de/datensatz/bremen236.c.8340.de,cc-by,XML,d
,,,,,,x,,,,,,x,,,,Bürgerhäuser in Bremen,http://daten.bremen.de/de/datensatz/bremen236.c.8121.de,cc-by,XML,d
,,,,x,,,,,,,,,,,,Mädchennotruf-Einrichtungen in Bremen,http://daten.bremen.de/de/datensatz/bremen236.c.8181.de,cc-by,XML,d
,,,,,,,,,,,,,x,,,Wochenmärkte in Bremen,http://daten.bremen.de/de/datensatz/bremen236.c.8166.de,cc-by,XML,d
,,,,,,,,,,,,x,,,,Zugriffszahlen Internetauftritt seniorenlotse.bremen.de 2013,http://daten.bremen.de/de/datensatz/bremen248.c.11624.de,cc-by,CSV,d
,,,,,,,,,,,,x,,,,Aktuelle Meldungen und Pressemitteilungen für das Jahr 2002,http://daten.bremen.de/de/datensatz/bremen236.c.8631.de,cc-by,XML,d
,x,,,,,,,,,,,x,,,,Grundschulen mit Sonderprofilen in Bremen,http://daten.bremen.de/de/datensatz/bremen236.c.8127.de,cc-by,XML,d
,,,,,,x,,,,,,,,,,Jugendverbände in Bremen,http://daten.bremen.de/de/datensatz/bremen236.c.8393.de,cc-by,XML,d
,,,,,,,,,,,,x,,,,www.finanzen.bremen.de,http://www.finanzen.bremen.de/sixcms/media.php/13/Kosten%20eines%20Arbeitsplatzes%202012%20%28Anlagen%202012%29.13483.xls,nicht bekannt,XLS,b
,,,,,x,,,,,,,,,,,Wohnen für Menschen mit Behinderungen (Einrichtungen) in Bremen,http://daten.bremen.de/de/datensatz/bremen236.c.8160.de,cc-by,XML,d
,,,,,x,,,,,,,,,,,Wohnen im Alter (Einrichtungen) in Bremen,http://daten.bremen.de/de/datensatz/bremen236.c.8163.de,cc-by,XML,d
,,,,,,,,,,,,x,,,,Aktuelle Meldungen und Pressemitteilungen für das Jahr 2001,http://daten.bremen.de/de/datensatz/bremen236.c.8633.de,cc-by,XML,d
,,,,,,,,,,,,x,,,,Aktuelle Meldungen und Pressemitteilungen für das Jahr 2003,http://daten.bremen.de/de/datensatz/bremen236.c.8629.de,cc-by,XML,d
,,,,,x,,,,,,,,,,,Wohnmobilstellplätze in Bremen,http://daten.bremen.de/de/datensatz/bremen236.c.8157.de,cc-by,XML,d
,,,,,,,,,,,,x,,,,Zuwendungen in Bremen 2011,http://daten.bremen.de/de/datensatz/bremen248.c.11143.de,other-closed,"XLS,PDF",d
,,,,,,,,,,,,x,,,,Zugriffszahlen Landesportal Bremen 2013,http://daten.bremen.de/de/datensatz/bremen248.c.11617.de,cc-by,CSV,d
,,,,,,,,,,,,,x,,,Wirtschaftsverbände in Bremen,http://daten.bremen.de/de/datensatz/bremen236.c.8381.de,cc-by,XML,d
,,,,,,,,,,,,x,,,,Aktuelle Meldungen und Pressemitteilungen für das Jahr 2000,http://daten.bremen.de/de/datensatz/bremen236.c.8635.de,cc-by,XML,d
,,,,,,,,,,,,x,,,,Haushalt des Landes und der Stadtgemeinde Bremen 2012/2013,http://daten.bremen.de/de/datensatz/bremen236.c.4403.de,cc-by,XLS,d
,,,,x,,,,,,,,,,,,Tierarztnotdienste in Bremen,http://daten.bremen.de/de/datensatz/bremen236.c.8178.de,cc-by,XML,d
,,,,x,,,,x,,,,,,,,Mutter-Kind-Einrichtungen in Bremen,http://daten.bremen.de/de/datensatz/bremen236.c.8187.de,cc-by,XML,d
,x,,,,,,,,,,,,,,,Schulen in Bremen,http://daten.bremen.de/de/datensatz/bremen236.c.4426.de,cc-by,XLS,d
,,,,,,,x,,,,,,,,,Wahllokale in Bremen,http://daten.bremen.de/de/datensatz/bremen236.c.8345.de,cc-by,CSV,d
,,,,,,,,,,,,x,,,,Tarifverträge Bremen (allgemeinverbindlich erklärt),http://daten.bremen.de/de/datensatz/bremen236.c.8335.de,other-closed,DOC,d
x,,,,,,,,,,,,,,,,Vorausschätzung: Bevölkerung nach Altersjahren und Geschlecht 2030,http://daten.bremen.de/de/datensatz/bremen236.c.4411.de,cc-by,CSV,d
,,,,,,x,,,,,,,,,,Parks in Bremen,http://daten.bremen.de/de/datensatz/bremen236.c.8088.de,cc-by,XML,d
,,,,x,,,,x,,,,,,,,IKO Kennzahlenvergleich SGB VIII - Zeitreihe Erziehungshilfe von 2005 bis 2011 in Bremen,http://daten.bremen.de/de/datensatz/bremen248.c.11563.de,cc-by,XLS,d
,,,,,,,,,,,,x,,,,Haushalt des Landes und der Stadtgemeinde Bremen 2013 (IST-Daten),http://daten.bremen.de/de/datensatz/bremen248.c.11577.de,cc-by,XLSX,d
,,,,,,,,,,,x,,,,,Verbraucherinitiativen in Bremen,http://daten.bremen.de/de/datensatz/bremen236.c.8384.de,cc-by,XML,d
,,x,,,,,,,,,,,,,,"Karten, Pläne und Geo-Informationssysteme Bremen",http://daten.bremen.de/de/datensatz/bremen236.c.8258.de,cc-by,XML,d
,,,,,,x,,,,,,,,,,Denkmalpflegeeinrichtungen in Bremen,http://daten.bremen.de/de/datensatz/bremen236.c.8100.de,cc-by,XML,d
,,,,,,,,,,,,x,,,,Geschäftsverteilungs- und Organisationspläne Bremen,http://daten.bremen.de/de/datensatz/bremen236.c.8252.de,cc-by,XML,d
,,,,,,,,,,x,,,,,,Wasserrettungsdienste in Bremen,http://daten.bremen.de/de/datensatz/bremen236.c.8097.de,cc-by,XML,d
,,,,,,x,,,,,,,,,,Volkstanz-Einrichtungen (und Vereine) in Bremen,http://daten.bremen.de/de/datensatz/bremen236.c.8172.de,cc-by,XML,d
x,,,,,,,,,,,,,,,,Vornamen (TOP 100 ) in Bremen 2011,http://daten.bremen.de/de/datensatz/bremen248.c.9587.de,cc-by,CSV,d
,,,,,,,,,,,,x,,,,Aktuelle Meldungen und Pressemitteilungen für das Jahr 2009,http://daten.bremen.de/de/datensatz/bremen236.c.8617.de,cc-by,XML,d
,,,,,,x,,,,,,,,,,Hotels in Bremen,http://daten.bremen.de/de/datensatz/bremen236.c.8085.de,cc-by,XML,d
,x,,,,,,,,,,,x,,,,Förderzentren in Bremen,http://daten.bremen.de/de/datensatz/bremen236.c.8124.de,cc-by,XML,d
,,,,x,,,,,,,,x,,,,Krankenhäuser in Bremen,http://daten.bremen.de/de/datensatz/bremen236.c.8109.de,cc-by,XML,d
,,,,x,,,,,,,,,,,,Toilettenstandorte in Bremen (Projekt Nette Toilette),http://daten.bremen.de/de/datensatz/bremen236.c.4405.de,cc-by,"GPX,KML",d
,,,,,,,,,,x,,,,,,Baumfällungen und Baumpflanzungen in Bremen,http://daten.bremen.de/de/datensatz/bremen236.c.8275.de,cc-by,PDF,d
,,,,x,,,,,,,,,,,,Tierheilpraktiker in Bremen,http://daten.bremen.de/de/datensatz/bremen236.c.8094.de,cc-by,XML,d
,,,,,,,,x,,,,x,,,,Kinderheime (Waisenhäuser) in Bremen,http://daten.bremen.de/de/datensatz/bremen236.c.8169.de,cc-by,XML,d
x,,,,,,,,,,,,,,,,Bevölkerung nach Altersgruppen und Wohndauer,http://daten.bremen.de/de/datensatz/bremen236.c.4410.de,cc-by,CSV,d
,,,,,,,,,,,,x,,,,Aktuelle Meldungen und Pressemitteilungen für das Jahr 2010,http://daten.bremen.de/de/datensatz/bremen236.c.8615.de,cc-by,XML,d
,,,,,,,,,,,,x,,,,Ämter in Bremen,http://daten.bremen.de/de/datensatz/bremen236.c.8106.de,cc-by,XML,d
,,,,,,,,,,x,,,,,,Abwasseraufbereitungsbetriebe in Bremen,http://daten.bremen.de/de/datensatz/bremen236.c.8136.de,cc-by,XML,d
,,,,,,,,x,,,,,,,,Obdachlosenhilfeneinrichtungen in Bremen,http://daten.bremen.de/de/datensatz/bremen236.c.8246.de,cc-by,XML,d
,,x,,,,,,,,,,,,,,Karteninhalte von GeoInformation Bremen,http://daten.bremen.de/de/datensatz/bremen236.c.4404.de,other-closed,TMS,d
,,,,,,x,,,,,,,,,,Volkskunde (Einrichtungen) in Bremen,http://daten.bremen.de/de/datensatz/bremen236.c.8175.de,cc-by,XML,d
,,,,,,x,,,,,,,,,,Veranstaltungsstätten in Bremen,http://daten.bremen.de/de/datensatz/bremen236.c.8118.de,cc-by,XML,d
,,,,,,,,,,,,x,,,,Verwaltungsvorschriften Bremen,http://daten.bremen.de/de/datensatz/bremen236.c.8255.de,cc-by,XML,d
,,,,,,,,,,,,x,,,,Aktuelle Meldungen und Pressemitteilungen für das Jahr 2007,http://daten.bremen.de/de/datensatz/bremen236.c.8621.de,cc-by,XML,d
,,,,,,,,,,,,x,,,,Aktuelle Meldungen und Pressemitteilungen für das Jahr 2011,http://daten.bremen.de/de/datensatz/bremen236.c.8613.de,cc-by,XML,d
,,,,,,,,,,x,,,,,,Ozonwerte in Bremen,http://daten.bremen.de/de/datensatz/bremen236.c.4429.de,cc-by,XML,d
,,,,,,,,,,,,x,,,,Aktuelle Meldungen und Pressemitteilungen für das Jahr 2004,http://daten.bremen.de/de/datensatz/bremen236.c.8627.de,cc-by,XML,d
,,,x,,,,,,,,,,,,,Rechtsberatungsstellen in Bremen,http://daten.bremen.de/de/datensatz/bremen236.c.8240.de,cc-by,XML,d
,,,,x,,,,x,,,,,,,,Pflegeberatungsstellen in Bremen,http://daten.bremen.de/de/datensatz/bremen236.c.8243.de,cc-by,XML,d
,,,,,,,,,,,,,x,,,Berufs- und Fachverbände in Bremen,http://daten.bremen.de/de/datensatz/bremen236.c.8402.de,cc-by,XML,d
,,,,,,x,,,,,,,,,,Kulturverbände in Bremen,http://daten.bremen.de/de/datensatz/bremen236.c.8390.de,cc-by,XML,d
,x,,,,,,,,,,,x,,,,Erwachsenenschulen in Bremen,http://daten.bremen.de/de/datensatz/bremen236.c.8130.de,cc-by,XML,d
x,,,,,,,,,,,,,,,,Durchschnittliches Alter der Bevölkerung Bremen,http://daten.bremen.de/de/datensatz/bremen236.c.4412.de,cc-by,CSV,d
,,,,,,x,,,,,,,,,,Tierheime und Tierschutzvereine in Bremen,http://daten.bremen.de/de/datensatz/bremen236.c.8091.de,cc-by,XML,d
,x,,,,,,,,,,,,,,,Akademien (Einrichtungen) in Bremen,http://daten.bremen.de/de/datensatz/bremen236.c.8145.de,cc-by,XML,d
x,,,,,,,,,,,,,,,,"Bevölkerungsdaten nach Altersgruppen, Geschlecht und Haushaltsgröße",http://daten.bremen.de/de/datensatz/bremen236.c.4409.de,cc-by,CSV,d
,,,,x,,,,x,,,,,,,,Soziale Hilfsdienste in Bremen,http://daten.bremen.de/de/datensatz/bremen236.c.8220.de,cc-by,XML,d
