Dateibezeichnung,URL,Lizenz,Format,Quelle,Arbeitsmarkt,Bevölkerung,Bildung und Wissenschaft,Haushalt und Steuern,Stadtentwicklung und Bebauung,Wohnen und Immobilien,Sozialleistungen,Öffentl. Sicherheit,Gesundheit,Kunst und Kultur,Land- und Forstwirtschaft,Sport und Freizeit,Umwelt,Transport und Verkehr,"Energie, Ver- und Entsorgung",Politik und Wahlen,Verwaltung,Gesetze und Justiz,Wirtschaft und Wirtschaftsförderung,Tourismus,Verbraucher,Sonstiges,Noch nicht kategorisiert
Wahlbach - Ebene: Umringe der Bebauungspläne von Wahlbach,http://www.daten.rlp.de/dataset/d91c786f-bb61-4883-bd77-5142c3bfce76,cc-nc,"KARTENVIEWER,WMS,HTML",d,,,,,x,,,,,,,,,,,,,,,,,,
Wahlbach - Ebene: Ergänzungssatzung K50 und K52,http://www.daten.rlp.de/dataset/881c8207-b541-4ca4-8dde-dfcd6fb4f3bf,cc-nc,"KARTENVIEWER,WMS,GDI DOWNLOAD,HTML",d,,,x,,x,,,,,,,,,,,,,,,,,,
Wahlbach - Ebene: Abrundungssatzung Auf`m Kirchgarten / Im Aumel,http://www.daten.rlp.de/dataset/cc58fc59-92a4-4570-9921-13819bb8c414,cc-nc,"KARTENVIEWER,WMS,GDI DOWNLOAD,HTML",d,,,x,,x,,,,,,,,,,,,,,,,,,
