Dateibezeichnung,URL,Lizenz,Format,Quelle,Arbeitsmarkt,Bevölkerung,Bildung und Wissenschaft,Haushalt und Steuern,Stadtentwicklung und Bebauung,Wohnen und Immobilien,Sozialleistungen,Öffentl. Sicherheit,Gesundheit,Kunst und Kultur,Land- und Forstwirtschaft,Sport und Freizeit,Umwelt,Transport und Verkehr,"Energie, Ver- und Entsorgung",Politik und Wahlen,Verwaltung,Gesetze und Justiz,Wirtschaft und Wirtschaftsförderung,Tourismus,Verbraucher,Sonstiges,Noch nicht kategorisiert
Lahr - Ebene: Blenzenstück,http://www.daten.rlp.de/dataset/16f37f6b-3647-41cd-9ad7-d216d47f6352,,"KARTENVIEWER,WMS,GDI DOWNLOAD,HTML",d,,,x,,x,,,,,,,,,,,,,,,,,,
Lahr - Ebene: Auf der oberen Flur,http://www.daten.rlp.de/dataset/a62943c2-c936-455d-af01-ebd8f13c7c6d,,"KARTENVIEWER,WMS,GDI DOWNLOAD,HTML",d,,,x,,x,,,,,,,,,,,,,,,,,,
Lahr - Ebene: Umringe der Bebauungspläne von Lahr,http://www.daten.rlp.de/dataset/e66050ff-ea84-48ea-a52f-9d108868813d,,"KARTENVIEWER,WMS,HTML",d,,,,,x,,,,,,,,,,,,,,,,,,
