Bevölkerung,Bildung und Wissenschaft,"Geographie, Geologie und Geobasisdaten",Gesetze und Justiz,Gesundheit,"Infrastruktur, Bauen und Wohnen","Kultur, Freizeit, Sport, Tourismus",Politik und Wahlen,Soziales,Transport und Verkehr,Umwelt und Klima,Verbraucherschutz,"Öffentliche Verwaltung, Haushalt und Steuern",Wirtschaft und Arbeit,Sonstiges,Noch nicht kategorisiert,Dateibezeichnung,URL,Lizenz,Format,Quelle
,,,,,,,,,,,,x,,,,Haushaltsplanung - Produkte 2017,http://www.arnsberg.de/open-data/haushalt/haushaltsplanung/ergebnisplanung/produkte/Haushaltsplanung_Produkte_2017.CSV,dl-de-zero-2.0,CSV,d
,,,,,,,,,,,,x,,,,Haushaltsplanung - Produkte 2016,http://www.arnsberg.de/open-data/haushalt/haushaltsplanung/ergebnisplanung/produkte/Haushaltsplanung_Produkte_2016.CSV,dl-de-zero-2.0,CSV,d
,,,,,,,,,,,,x,,,,Haushaltsplanung - Produkte 2015,http://www.arnsberg.de/open-data/haushalt/haushaltsplanung/ergebnisplanung/produkte/Haushaltsplanung_Produkte_2015.CSV,dl-de-zero-2.0,CSV,d
,,,,,,,,,,,,x,,,,Haushaltsplanung - Produkte 2014,http://www.arnsberg.de/open-data/haushalt/haushaltsplanung/ergebnisplanung/produkte/Haushaltsplanung_Produkte_2014.CSV,dl-de-zero-2.0,CSV,d
,,,,,,,,,,,,x,,,,Finanzplanung 2018,http://www.arnsberg.de/open-data/haushalt/haushaltsplanung/finanzplanung/gesamt/Finanzplanung_2018.CSV,dl-de-zero-2.0,CSV,d
,,,,,,,,,,,,x,,,,Finanzplanung 2017,http://www.arnsberg.de/open-data/haushalt/haushaltsplanung/finanzplanung/gesamt/Finanzplanung_2017.CSV,dl-de-zero-2.0,CSV,d
,,,,,,,,,,,,x,,,,Finanzplanung 2016,http://www.arnsberg.de/open-data/haushalt/haushaltsplanung/finanzplanung/gesamt/Finanzplanung_2016.CSV,dl-de-zero-2.0,CSV,d
,,,,,,,,,,,,x,,,,Finanzplanung 2015,http://www.arnsberg.de/open-data/haushalt/haushaltsplanung/finanzplanung/gesamt/Finanzplanung_2015.CSV,dl-de-zero-2.0,CSV,d
,,,,,,,,,,,,x,,,,Finanzplanung 2014,http://www.arnsberg.de/open-data/haushalt/haushaltsplanung/finanzplanung/gesamt/Finanzplanung_2014.CSV,dl-de-zero-2.0,CSV,d
,,,,,,,,,,,,x,,,,Finanzplanung - Produktbereiche 2018,http://www.arnsberg.de/open-data/haushalt/haushaltsplanung/finanzplanung/produktbereiche/Finanzplanung_PB_2018.CSV,dl-de-zero-2.0,CSV,d
,,,,,,,,,,,,x,,,,Finanzplanung - Produktbereiche 2017,http://www.arnsberg.de/open-data/haushalt/haushaltsplanung/finanzplanung/produktbereiche/Finanzplanung_PB_2017.CSV,dl-de-zero-2.0,CSV,d
,,,,,,,,,,,,x,,,,Finanzplanung - Produktbereiche 2016,http://www.arnsberg.de/open-data/haushalt/haushaltsplanung/finanzplanung/produktbereiche/Finanzplanung_PB_2016.CSV,dl-de-zero-2.0,CSV,d
,,,,,,,,,,,,x,,,,Finanzplanung - Produktbereiche 2015,http://www.arnsberg.de/open-data/haushalt/haushaltsplanung/finanzplanung/produktbereiche/Finanzplanung_PB_2015.CSV,dl-de-zero-2.0,CSV,d
,,,,,,,,,,,,x,,,,Finanzplanung - Produktbereiche 2014,http://www.arnsberg.de/open-data/haushalt/haushaltsplanung/finanzplanung/produktbereiche/Finanzplanung_PB_2014.CSV,dl-de-zero-2.0,CSV,d
,,,,,,,,,,,,x,,,,Finanzplanung - Produkte 2018,http://www.arnsberg.de/open-data/haushalt/haushaltsplanung/finanzplanung/produkte/Finanzplanung_Produkte_2018.CSV,dl-de-zero-2.0,CSV,d
,,,,,,,,,,,,x,,,,Finanzplanung - Produkte 2017,http://www.arnsberg.de/open-data/haushalt/haushaltsplanung/finanzplanung/produkte/Finanzplanung_Produkte_2017.CSV,dl-de-zero-2.0,CSV,d
,,,,,,,,,,,,x,,,,Finanzplanung - Produkte 2016,http://www.arnsberg.de/open-data/haushalt/haushaltsplanung/finanzplanung/produkte/Finanzplanung_Produkte_2016.CSV,dl-de-zero-2.0,CSV,d
,,,,,,,,,,,,x,,,,Finanzplanung - Produkte 2015,http://www.arnsberg.de/open-data/haushalt/haushaltsplanung/finanzplanung/produkte/Finanzplanung_Produkte_2015.CSV,dl-de-zero-2.0,CSV,d
,,,,,,,,,,,,x,,,,Finanzplanung - Produkte 2014,http://www.arnsberg.de/open-data/haushalt/haushaltsplanung/finanzplanung/produkte/Finanzplanung_Produkte_2014.CSV,dl-de-zero-2.0,CSV,d
,,,,,,,,,,,,x,,,,Jahresabschluss 2013,http://www.arnsberg.de/open-data/haushalt/jahresabschluesse/ergebnisrechnung/gesamt/Jahresabschluss_2013.CSV,dl-de-zero-2.0,CSV,d
,,,,,,,,,,,,x,,,,Jahresabschluss 2012,http://www.arnsberg.de/open-data/haushalt/jahresabschluesse/ergebnisrechnung/gesamt/Jahresabschluss_2012.CSV,dl-de-zero-2.0,CSV,d
,,,,,,,,,,,,x,,,,Jahresabschluss 2011,http://www.arnsberg.de/open-data/haushalt/jahresabschluesse/ergebnisrechnung/gesamt/Jahresabschluss_2011.CSV,dl-de-zero-2.0,CSV,d
,,,,,,,,,,,,x,,,,Jahresabschluss 2010,http://www.arnsberg.de/open-data/haushalt/jahresabschluesse/ergebnisrechnung/gesamt/Jahresabschluss_2010.CSV,dl-de-zero-2.0,CSV,d
,,,,,,,,,,,,x,,,,Jahresabschluss 2009,http://www.arnsberg.de/open-data/haushalt/jahresabschluesse/ergebnisrechnung/gesamt/Jahresabschluss_2009.CSV,dl-de-zero-2.0,CSV,d
,,,,,,,,,,,,x,,,,Jahresabschluss 2008,http://www.arnsberg.de/open-data/haushalt/jahresabschluesse/ergebnisrechnung/gesamt/Jahresabschluss_2008.CSV,dl-de-zero-2.0,CSV,d
,,,,,,,,,,,,x,,,,Jahresabschluss - Produktbereiche 2013,http://www.arnsberg.de/open-data/haushalt/jahresabschluesse/ergebnisrechnung/produktbereiche/Jahresabschluss_PB_2013.CSV,dl-de-zero-2.0,CSV,d
,,,,,,,,,,,,x,,,,Jahresabschluss - Produktbereiche 2012,http://www.arnsberg.de/open-data/haushalt/jahresabschluesse/ergebnisrechnung/produktbereiche/Jahresabschluss_PB_2012.CSV,dl-de-zero-2.0,CSV,d
,,,,,,,,,,,,x,,,,Jahresabschluss - Produktbereiche 2011,http://www.arnsberg.de/open-data/haushalt/jahresabschluesse/ergebnisrechnung/produktbereiche/Jahresabschluss_PB_2011.CSV,dl-de-zero-2.0,CSV,d
,,,,,,,,,,,,x,,,,Jahresabschluss - Produktbereiche 2010,http://www.arnsberg.de/open-data/haushalt/jahresabschluesse/ergebnisrechnung/produktbereiche/Jahresabschluss_PB_2010.CSV,dl-de-zero-2.0,CSV,d
,,,,,,,,,,,,x,,,,Jahresabschluss - Produktbereiche 2009,http://www.arnsberg.de/open-data/haushalt/jahresabschluesse/ergebnisrechnung/produktbereiche/Jahresabschluss_PB_2009.CSV,dl-de-zero-2.0,CSV,d
,,,,,,,,,,,,x,,,,Jahresabschluss - Produktbereiche 2008,http://www.arnsberg.de/open-data/haushalt/jahresabschluesse/ergebnisrechnung/produktbereiche/Jahresabschluss_PB_2008.CSV,dl-de-zero-2.0,CSV,d
,,,,,,,,,,,,x,,,,Jahresabschluss - Produkte 2013,http://www.arnsberg.de/open-data/haushalt/jahresabschluesse/ergebnisrechnung/produkte/Jahresabschluss_Produkte_2013.CSV,dl-de-zero-2.0,CSV,d
,,,,,,,,,,,,x,,,,Jahresabschluss - Produkte 2012,http://www.arnsberg.de/open-data/haushalt/jahresabschluesse/ergebnisrechnung/produkte/Jahresabschluss_Produkte_2012.CSV,dl-de-zero-2.0,CSV,d
,,,,,,,,,,,,x,,,,Jahresabschluss - Produkte 2011,http://www.arnsberg.de/open-data/haushalt/jahresabschluesse/ergebnisrechnung/produkte/Jahresabschluss_Produkte_2011.CSV,dl-de-zero-2.0,CSV,d
