Dateibezeichnung,URL,Lizenz,Format,Quelle,Arbeitsmarkt,Bevölkerung,Bildung und Wissenschaft,Haushalt und Steuern,Stadtentwicklung und Bebauung,Wohnen und Immobilien,Sozialleistungen,Öffentl. Sicherheit,Gesundheit,Kunst und Kultur,Land- und Forstwirtschaft,Sport und Freizeit,Umwelt,Transport und Verkehr,"Energie, Ver- und Entsorgung",Politik und Wahlen,Verwaltung,Gesetze und Justiz,Wirtschaft und Wirtschaftsförderung,Tourismus,Verbraucher,Sonstiges,Noch nicht kategorisiert
Kisselbach - Ebene: Gewerbebetrieb Rheingantz,http://www.daten.rlp.de/dataset/f2842f6c-0047-4d1a-afd2-83d8eee12606,cc-nc,"KARTENVIEWER,WMS,GDI DOWNLOAD,HTML",d,,,x,,x,,,,,,,,,,,,,,,,,,
Kisselbach - Ebene: Auf der Spring 2. Änderung,http://www.daten.rlp.de/dataset/dac335a7-ba56-4499-82b0-6cebe4dbccb8,cc-nc,"KARTENVIEWER,WMS,GDI DOWNLOAD,HTML",d,,,x,,x,,,,,,,,,,,,,,,,,,
Kisselbach - Ebene: Umringe der Bebauungspläne von Kisselbach,http://www.daten.rlp.de/dataset/5a722cd0-aa1d-4eba-993f-39af136fc5b3,cc-nc,"KARTENVIEWER,WMS,HTML",d,,,,,x,,,,,,,,,,,,,,,,,,
Kisselbach - Ebene: Alter Sportplatz,http://www.daten.rlp.de/dataset/ef3e5c21-057d-4744-aba9-f1a42268cfbc,cc-nc,"KARTENVIEWER,WMS,GDI DOWNLOAD,HTML",d,,,x,,x,,,,,,,,,,,,,,,,,,
