Bevölkerung,Bildung und Wissenschaft,"Geographie, Geologie und Geobasisdaten",Gesetze und Justiz,Gesundheit,"Infrastruktur, Bauen und Wohnen","Kultur, Freizeit, Sport, Tourismus",Politik und Wahlen,Soziales,Transport und Verkehr,Umwelt und Klima,Verbraucherschutz,"Öffentliche Verwaltung, Haushalt und Steuern",Wirtschaft und Arbeit,Sonstiges,Noch nicht kategorisiert,Dateibezeichnung,URL,Lizenz,Format,Quelle
,,,,,,x,,,,,,x,,,,Übersicht von Finanzierungsplänen in Einrichtungen,http://www.salzgitter.de/rathaus/downloads/BSL_Gesamtliste.xls,nicht bekannt,XLS,b
,,,,,,,,,,,,x,,,,Haushaltsplanentwurf 2014 - investitionen,http://www.salzgitter.de/rathaus/downloads/Haushaltsplanentwurf_2014_Investitionen.xls,nicht bekannt,XLS,b
,,,,,,,,,,,,x,,,,Haushaltsplanentwurf 2014 Ergebnishaushalt,https://www.salzgitter.de/rathaus/downloads/Haushaltsplanentwurf_2014_Ergebnishaushalt_.xls,,XLS,g
,,,,,,x,,,,,,,,,,Verzeichnis über das ANgebot für Kinder,http://www.salzgitter.de/rathaus/downloads/Angebote_Kinder.xls,nicht bekannt,XLS,b
,,,,,,,,,,,,x,,,,Haushaltsplanentwurf 2014 Investitionen,https://www.salzgitter.de/rathaus/downloads/Haushaltsplanentwurf_2014_Investitionen.xls,,XLS,g
,,,,,,,,,,,,x,,,,Haushaltsplanentwurf 2014 - Ergebnisentwurf,http://www.salzgitter.de/rathaus/downloads/Haushaltsplanentwurf_2014_Ergebnishaushalt_.xls,nicht bekannt,XLS,b
