Dateibezeichnung,URL,Lizenz,Format,Quelle,Arbeitsmarkt,Bevölkerung,Bildung und Wissenschaft,Haushalt und Steuern,Stadtentwicklung und Bebauung,Wohnen und Immobilien,Sozialleistungen,Öffentl. Sicherheit,Gesundheit,Kunst und Kultur,Land- und Forstwirtschaft,Sport und Freizeit,Umwelt,Transport und Verkehr,"Energie, Ver- und Entsorgung",Politik und Wahlen,Verwaltung,Gesetze und Justiz,Wirtschaft und Wirtschaftsförderung,Tourismus,Verbraucher,Sonstiges,Noch nicht kategorisiert
"Weitersburg - Ebene: Bauabschnitt Ia, unterhalb der Ringstraße 2. Änderung",http://www.daten.rlp.de/dataset/968e0aef-e55c-44dd-8e65-3dc0f25d1a67,cc-nc,"KARTENVIEWER,WMS,GDI DOWNLOAD,HTML",d,,,x,,x,,,,,,,,,,,,,,,,,,
Weitersburg - Ebene: Flächennutzungsplan der Verbandsgemeinde Vallendar (Weitersburg),http://www.daten.rlp.de/dataset/c5f90219-2ad3-454e-bebf-83d7da11b0db,cc-nc,"KARTENVIEWER,WMS,HTML",d,,,,,x,,,,,,,,,,,,,,,,,,
Weitersburg - Ebene: Gewerbegebiet Grenzhausener Straße -Teilbereich Ost-,http://www.daten.rlp.de/dataset/5c3c2a68-8eec-4bdf-8f97-24e642a1393f,cc-nc,"KARTENVIEWER,WMS,GDI DOWNLOAD,HTML",d,,,x,,x,,,,,,,,,,,,,,,,,,
"Weitersburg - Ebene: Bauabschnitt Ia, unterhalb der Ringstraße",http://www.daten.rlp.de/dataset/55c52462-e573-4f12-878e-0ffc8a7c051b,cc-nc,"KARTENVIEWER,WMS,GDI DOWNLOAD,HTML",d,,,x,,x,,,,,,,,,,,,,,,,,,
Weitersburg - Ebene: Abschnitt II - An der Erdkuhle - Im Loch,http://www.daten.rlp.de/dataset/3acbb467-343e-47bd-b8d0-7d0d5f0c2a1e,cc-nc,"KARTENVIEWER,WMS,GDI DOWNLOAD,HTML",d,,,x,,x,,,,,,,,,,,,,,,,,,
Weitersburg - Ebene: Abschnitt II 1. Änderung,http://www.daten.rlp.de/dataset/98351fbe-7aa5-428f-a93f-f86b1977493f,cc-nc,"KARTENVIEWER,WMS,GDI DOWNLOAD,HTML",d,,,x,,x,,,,,,,,,,,,,,,,,,
