Bevölkerung,Bildung und Wissenschaft,"Geographie, Geologie und Geobasisdaten",Gesetze und Justiz,Gesundheit,"Infrastruktur, Bauen und Wohnen","Kultur, Freizeit, Sport, Tourismus",Politik und Wahlen,Soziales,Transport und Verkehr,Umwelt und Klima,Verbraucherschutz,"Öffentliche Verwaltung, Haushalt und Steuern",Wirtschaft und Arbeit,Sonstiges,Noch nicht kategorisiert,Dateibezeichnung,URL,Lizenz,Format,Quelle
,,x,,,x,,,,,,,,,,,Baustellen mit Auswirkungen auf den Straßenverkehr 2012-2014,http://cdn.leipzig.de/fileadmin/extensions/pressreleases/7B893FD23887C4CCC1257C3C004D4B9B/Baustellenliste.xls,nicht bekannt,XLS,g
,,x,,,x,,,,,,,,,,,Baustellen mit Auswirkungen auf den Straßenverkehr 2012-2014,http://cdn.leipzig.de/fileadmin/extensions/pressreleases/6BBFB9BC36113827C1257C3F004BB01D/Baustellenliste.xls,nicht bekannt,XLS,g
,,x,,,x,,,,,,,,,,,Baustellen mit Auswirkungen auf den Straßenverkehr 2011-2013,http://cdn.leipzig.de/fileadmin/extensions/pressreleases/A49B93EEDDDB05FBC1257B39003ED59D/Baustellenliste.xls,nicht bekannt,XLS,g
,,x,,,x,,,,,,,,,,,Baustellen mit Auswirkungen auf den Straßenverkehr 2012-2014,http://cdn.leipzig.de/fileadmin/extensions/pressreleases/AE112D7710C3765BC1257CC300268078/Baustellenliste.xls,nicht bekannt,XLS,g
,,x,,,x,,,,,,,,,,,Baustellenliste,http://cdn.leipzig.de/fileadmin/extensions/pressreleases/80C9E769F74DE256C12577FB004C4BAB/Baustellenliste.xls,nicht bekannt,XLS,b
,,x,,,x,,,,,,,,,,,Baustellen mit Auswirkungen auf den Straßenverkehr 10.09- 07.12.2012,http://cdn.leipzig.de/fileadmin/extensions/pressreleases/7FEF27A34C6C0A10C1257A9B00446444/22.11.2012-%20Korrektur.xls,nicht bekannt,XLS,g
,,x,,,x,,,,,,,,,,,Baustellen mit Auswirkungen auf den Straßenverkehr 05.08.-28.08.2013,http://cdn.leipzig.de/fileadmin/extensions/pressreleases/B47D9A232B8E9799C1257BD0003BCBCB/2013-08-22%20-%20Nachmeldung.xls,nicht bekannt,XLS,g
,,x,,,x,,,,,,,,,,,Baustellenliste,http://cdn.leipzig.de/fileadmin/extensions/pressreleases/F34D41A95307A429C1257A050048A2D1/Baustellenliste.xls,nicht bekannt,XLS,b
,,x,,,x,,,,,,,,,,,Baustellen mit Auswirkungen auf den Straßenverkehr 2012-2014,http://cdn.leipzig.de/fileadmin/extensions/pressreleases/FE5ACA4464CE1370C1257CD00048515A/Baustellenliste.xls,nicht bekannt,XLS,g
,,x,,,x,,,,,,,,,,,Baustellen mit Auswirkungen auf den Straßenverkehr 2010-2012,http://cdn.leipzig.de/fileadmin/extensions/pressreleases/41DDC5EFAFFFC8C4C1257A9B003DD76B/Baustellenliste.xls,nicht bekannt,XLS,g
,,x,,,x,,,,,,,,,,,Baustellen mit Auswirkungen auf den Straßenverkehr 2012-2014,http://cdn.leipzig.de/fileadmin/extensions/pressreleases/ADF81D24F533A350C1257C230023D3FA/Baustellenliste.xls,nicht bekannt,XLS,g
,,x,,,x,,,,,,,,,,,Baustellen mit Auswirkungen auf den Straßenverkehr 2012-2014,http://cdn.leipzig.de/fileadmin/extensions/pressreleases/EC5EB9458180A8D4C1257CA10034DBDE/Baustellenliste.xls,nicht bekannt,XLS,g
,,x,,,x,,,,,,,,,,,Baustellen mit Auswirkungen auf den Straßenverkehr 2011-2014,http://cdn.leipzig.de/fileadmin/extensions/pressreleases/7503AA7EE87F0C72C1257BCD002A4D18/Baustellenliste.xls,nicht bekannt,XLS,g
,,x,,,x,,,,,,,,,,,Baustellen mit Auswirkungen auf den Straßenverkehr 17.02- 27.11. 2014,http://cdn.leipzig.de/fileadmin/extensions/pressreleases/11D04C1A1FC00A3DC1257C8500477761/Baustellenliste.xls,nicht bekannt,XLS,g
,,x,,,x,,,,,,,,,,,"Baustellen mit Auswirkungen auf den Straßenverkehr 2011, 2012, 2013",http://cdn.leipzig.de/fileadmin/extensions/pressreleases/35DC52CC0A37346FC1257B5100404CDA/Baustellenliste.xls,nicht bekannt,XLS,g
,,x,,,x,,,,,,,,,,,Baustellen mit Auswirkungen auf den Straßenverkehr 2012-2014,http://cdn.leipzig.de/fileadmin/extensions/pressreleases/5077A278D81609B9C1257C740034A2D6/Baustellenliste.xls,nicht bekannt,XLS,g
,,x,,,x,,,,,,,,,,,"Baustellen mit Auswirkungen auf den Straßenverkehr 2012, 2013, 2014",http://cdn.leipzig.de/fileadmin/extensions/pressreleases/3BFFC28859A9DC85C1257CA80030EE02/Baustellenliste.xls,nicht bekannt,XLS,g
,,x,,,x,,,,,,,,,,,Baustellen mit Auswirkungen auf den Straßenverkehr 2012-2014,http://cdn.leipzig.de/fileadmin/extensions/pressreleases/47B3BBA89EDF681EC1257C6E004B1B48/Baustellenliste.xls,nicht bekannt,XLS,g
,,x,,,x,,,,,,,,,,,Baustellen mit Auswirkungen auf den Straßenverkehr 2012-2015,https://cdn.leipzig.de/fileadmin/extensions/pressreleases/A7C6EC29E88C9DA1C1257CE0003058B2/Baustellenliste.xls,nicht bekannt,XLS,g
,,x,,,x,,,,,,,,,,,Baustellen mit Auswirkungen auf den Straßenverkehr 09-09.-20.09.2013,http://cdn.leipzig.de/fileadmin/extensions/pressreleases/5E763F5EC98660B1C1257BDE0020E433/Nachmeldung%20zum%2005092013.xls,nicht bekannt,XLS,g
,,x,,,x,,,,,,,,,,,Baustellen mit Auswirkungen auf den Straßenverkehr 2012-2014,https://cdn.leipzig.de/fileadmin/extensions/pressreleases/034ABDA2C53BF34CC1257C2E005039A2/Baustellenliste.xls,nicht bekannt,XLS,g
,,x,,,x,,,,,,,,,,,Baustellen mit Auswirkungen auf den Straßenverkehr 2011-2013,http://cdn.leipzig.de/fileadmin/extensions/pressreleases/AF92E18D12540D6EC1257B560040CF01/Baustellenliste.xls,nicht bekannt,XLS,g
,,x,,,x,,,,,,,,,,,Baustellen mit Auswirkungen auf den Straßenverkehr 2012-2014,http://cdn.leipzig.de/fileadmin/extensions/pressreleases/B13D8444DB93A40FC1257BDA0047F7AE/Baustellenliste.xls,nicht bekannt,XLS,g
,,x,,,x,,,,,,,,,,,"Baustellen mit Auswirkungen auf den Straßenverkehr 2012, 2013, 2014",http://cdn.leipzig.de/fileadmin/extensions/pressreleases/2F60050821BA56B1C1257BEF00459550/Baustellenliste.xls,nicht bekannt,XLS,g
,,x,,,x,,,,,,,,,,,Baustellen mit Auswirkungen auf den Straßenverkehr 2011-2014,http://cdn.leipzig.de/fileadmin/extensions/pressreleases/4A2A0475B56DF5C2C1257B4A002DACD7/Baustellenliste.xls,nicht bekannt,XLS,g
,,x,,,x,,,,,,,,,,,Baustellen mit Auswirkungen auf den Straßenverkehr 2013-2014,http://cdn.leipzig.de/fileadmin/extensions/pressreleases/4DB7E963C3470A56C1257C27003BC0E7/Baustellenliste.xls,nicht bekannt,XLS,g
,,x,,,x,,,,,,,,,,,Baustellen mit Auswirkungen auf den Straßenverkehr 2012-2014,https://cdn.leipzig.de/fileadmin/extensions/pressreleases/B1524B35C1F78327C1257C07002FF559/Baustellenliste.xls,nicht bekannt,XLS,g
,,x,,,x,,,,,,,,,,,Baustellen mit Auswirkungen auf den Straßenverkehr 2011-2014,http://cdn.leipzig.de/fileadmin/extensions/pressreleases/7DCB7B21D4C80FC3C1257AED004EA6DA/Baustellenliste.xls,nicht bekannt,XLS,g
,,x,,,x,,,,,,,,,,,Baustellen mit Auswirkungen auf den Straßenverkehr 2012-2014,https://cdn.leipzig.de/fileadmin/extensions/pressreleases/7B856B08F6D5B6ABC1257C13002F3E61/Baustellenliste.xls,nicht bekannt,XLS,g
,,x,,,x,,,,,,,,,,,Baustellen mit Auswirkungen auf den Straßenverkehr 2012-2014,http://cdn.leipzig.de/fileadmin/extensions/pressreleases/81CF47E8278FC90CC1257CD800334CCB/Baustellenliste.xls,nicht bekannt,XLS,g
,,x,,,x,,,,,,,,,,,Baustellen mit Auswirkungen auf den Straßenverkehr 2012-2014,http://cdn.leipzig.de/fileadmin/extensions/pressreleases/8BB5B33B21651563C1257C91002DB0CC/Baustellenliste.xls,nicht bekannt,XLS,g
,,x,,,x,,,,,,,,,,,Baustellen mit Auswirkungen auf den Straßenverkehr 2008-2011,http://cdn.leipzig.de/fileadmin/extensions/pressreleases/D72AB5F036AC7090C125775A004A46FF/Baustellenliste.xls,nicht bekannt,XLS,g
,,x,,,x,,,,,,,,,,,Baustellen mit Auswirkungen auf den Straßenverkehr 2011-2012,http://cdn.leipzig.de/fileadmin/extensions/pressreleases/BCB6174142E0EA87C1257AA00022C515/Baustellenliste.xls,nicht bekannt,XLS,g
