Dateibezeichnung,URL,Lizenz,Format,Quelle,Arbeitsmarkt,Bevölkerung,Bildung und Wissenschaft,Haushalt und Steuern,Stadtentwicklung und Bebauung,Wohnen und Immobilien,Sozialleistungen,Öffentl. Sicherheit,Gesundheit,Kunst und Kultur,Land- und Forstwirtschaft,Sport und Freizeit,Umwelt,Transport und Verkehr,"Energie, Ver- und Entsorgung",Politik und Wahlen,Verwaltung,Gesetze und Justiz,Wirtschaft und Wirtschaftsförderung,Tourismus,Verbraucher,Sonstiges,Noch nicht kategorisiert
Dommershausen - Ebene: Auf unterst Alter 1. Änderung,http://www.daten.rlp.de/dataset/4a520ffd-e77c-43af-8e7e-fab8b3aa1aae,cc-nc,"KARTENVIEWER,WMS,GDI DOWNLOAD,HTML",d,,,x,,x,,,,,,,,,,,,,,,,,,
Dommershausen - Ebene: Abrundungssatzung Dorweiler / Eveshausen,http://www.daten.rlp.de/dataset/476c6081-75fa-4835-ad37-5e4d1df4e8ca,cc-nc,"KARTENVIEWER,WMS,GDI DOWNLOAD,HTML",d,,,x,,x,,,,,,,,,,,,,,,,,,
Dommershausen - Ebene: Auf der Kreuzerwies,http://www.daten.rlp.de/dataset/9ae40d5d-ce1e-4705-8f63-64e3170739cd,cc-nc,"KARTENVIEWER,WMS,GDI DOWNLOAD,HTML",d,,,x,,x,,,,,,,,,,,,,,,,,,
