Dateibezeichnung,URL,Lizenz,Format,Quelle,Arbeitsmarkt,Bevölkerung,Bildung und Wissenschaft,Haushalt und Steuern,Stadtentwicklung und Bebauung,Wohnen und Immobilien,Sozialleistungen,Öffentl. Sicherheit,Gesundheit,Kunst und Kultur,Land- und Forstwirtschaft,Sport und Freizeit,Umwelt,Transport und Verkehr,"Energie, Ver- und Entsorgung",Politik und Wahlen,Verwaltung,Gesetze und Justiz,Wirtschaft und Wirtschaftsförderung,Tourismus,Verbraucher,Sonstiges,Noch nicht kategorisiert
Altweidelbach - Ebene: In den dörren Bitzen,http://www.daten.rlp.de/dataset/d20f0e48-e5dc-4fa0-be65-14d6c195a714,cc-nc,"KARTENVIEWER,WMS,GDI DOWNLOAD,HTML",d,,,x,,x,,,,,,,,,,,,,,,,,,
Altweidelbach - Ebene: Im Gehnenberg,http://www.daten.rlp.de/dataset/ffff57be-ead6-4090-bf9a-bfc38ce94fd5,cc-nc,"KARTENVIEWER,WMS,GDI DOWNLOAD,HTML",d,,,x,,x,,,,,,,,,,,,,,,,,,
