Bevölkerung,Bildung und Wissenschaft,"Geographie, Geologie und Geobasisdaten",Gesetze und Justiz,Gesundheit,"Infrastruktur, Bauen und Wohnen","Kultur, Freizeit, Sport, Tourismus",Politik und Wahlen,Soziales,Transport und Verkehr,Umwelt und Klima,Verbraucherschutz,"Öffentliche Verwaltung, Haushalt und Steuern",Wirtschaft und Arbeit,Sonstiges,Noch nicht kategorisiert,Dateibezeichnung,URL,Lizenz,Format,Quelle
,x,x,,,,,,,,,,,,,,Laufersweiler - Ebene: In der großen Kohlwies,http://www.daten.rlp.de/dataset/7ccca7f5-0298-40f9-943f-d165c20d82b0,cc-nc,"KARTENVIEWER,WMS,GDI DOWNLOAD,HTML",d
,,x,,,,,,,,,,,,,,Raversbeuren - Ebene: Bebauungspläne,http://www.daten.rlp.de/dataset/da0b15d0-90c7-4a1b-b068-ce0d326b9565,cc-nc,"KARTENVIEWER,WMS,HTML",d
,,x,,,,,,,,,,,,,,Hecken - Ebene: Umringe der Bebauungspläne von Hecken,http://www.daten.rlp.de/dataset/ad3f5df6-8985-4f3d-9223-abfa243d9dea,cc-nc,"KARTENVIEWER,WMS,HTML",d
,x,x,,,,,,,,,,,,,,Büchenbeuren - Ebene: Auf der Taubenacht 8. Änderung,http://www.daten.rlp.de/dataset/6e90342b-39da-491f-809e-e15902ae6c0e,cc-nc,"KARTENVIEWER,WMS,GDI DOWNLOAD,HTML",d
,x,x,,,,,,,,,,,,,,Niederweiler - Ebene: Auf`m Katzenplatz I,http://www.daten.rlp.de/dataset/c74312ab-9955-45c0-9c35-763ce23c51ca,cc-nc,"KARTENVIEWER,WMS,GDI DOWNLOAD,HTML",d
,,x,,,,,,,,,,,,,,Dill - Ebene: Bebauungspläne,http://www.daten.rlp.de/dataset/0eea7203-b61f-44ba-9844-33a6456bbf54,cc-nc,"KARTENVIEWER,WMS,HTML",d
,,x,,,,,,,,,,,,,,Kappel - Ebene: Umringe der Bebauungspläne von Kappel,http://www.daten.rlp.de/dataset/52cdb254-6dc0-4ea6-aa5a-f45f3db40ce7,cc-nc,"KARTENVIEWER,WMS,HTML",d
,x,x,,,,,,,,,,,,,,Büchenbeuren - Ebene: Büchenbeuren-Ost,http://www.daten.rlp.de/dataset/c3d2aea3-456a-48a4-8b33-de9811968aee,cc-nc,"KARTENVIEWER,WMS,GDI DOWNLOAD,HTML",d
,x,x,,,,,,,,,,,,,,Woppenroth - Ebene: Baugebiet in Flur 3 und 4 (Im Steitz),http://www.daten.rlp.de/dataset/c00ee572-1eb7-416c-bf50-5d5420b22b53,cc-nc,"KARTENVIEWER,WMS,GDI DOWNLOAD,HTML",d
,x,x,,,,,,,,,,,,,,Gemünden - Ebene: Auf Ehren,http://www.daten.rlp.de/dataset/8c790930-acc4-482a-a818-8db3dcee0ffd,cc-nc,"KARTENVIEWER,WMS,GDI DOWNLOAD,HTML",d
,x,x,,,,,,,,,,,,,,Gemünden - Ebene: In den Birken 1. Änderung,http://www.daten.rlp.de/dataset/ee782045-4f3d-4270-83e4-79981c82486b,cc-nc,"KARTENVIEWER,WMS,GDI DOWNLOAD,HTML",d
,x,x,,,,,,,,,,,,,,Laufersweiler - Ebene: Auf Dellenbaum II,http://www.daten.rlp.de/dataset/4edc0426-9996-4f8e-8469-7a192c31c9b3,cc-nc,"KARTENVIEWER,WMS,GDI DOWNLOAD,HTML",d
,x,x,,,,,,,,,,,,,,Heinzenbach - Ebene: Flur 3 u. 5 1. Änderung,http://www.daten.rlp.de/dataset/bfe17628-760d-4073-9817-579339818019,cc-nc,"KARTENVIEWER,WMS,GDI DOWNLOAD,HTML",d
,,x,,,,,,,,,,,,,,Raversbeuren - Ebene: Umringe der Bebauungspläne von Raversbeuren,http://www.daten.rlp.de/dataset/6f6baff0-4201-49ec-bb78-e890b3891b9d,cc-nc,"KARTENVIEWER,WMS,HTML",d
,x,x,,,,,,,,,,,,,,Büchenbeuren - Ebene: Brunkenstein,http://www.daten.rlp.de/dataset/c190ca17-7ec5-4b8a-ad72-7946f300a36e,cc-nc,"KARTENVIEWER,WMS,GDI DOWNLOAD,HTML",d
