Bevölkerung,Bildung und Wissenschaft,"Geographie, Geologie und Geobasisdaten",Gesetze und Justiz,Gesundheit,"Infrastruktur, Bauen und Wohnen","Kultur, Freizeit, Sport, Tourismus",Politik und Wahlen,Soziales,Transport und Verkehr,Umwelt und Klima,Verbraucherschutz,"Öffentliche Verwaltung, Haushalt und Steuern",Wirtschaft und Arbeit,Sonstiges,Noch nicht kategorisiert,Dateibezeichnung,URL,Lizenz,Format,Quelle
x,,,,,,,x,,,,,,,,,Hitliste_BV5_Süd,http://www.gelsenkirchen.de/de/Politik/Wahlen/_doc/HITLISTE_BV5_Sued.xls,nicht bekannt,XLS,g
x,,,,,,,x,,,,,,,,,Hitliste_BV1_Mitte,http://www.gelsenkirchen.de/de/Politik/Wahlen/_doc/HITLISTE_BV1_Mitte.xls,nicht bekannt,XLS,g
x,,,,,,,x,,,,,,,,,Hitliste_BV2_Nord,http://www.gelsenkirchen.de/de/Politik/Wahlen/_doc/HITLISTE_BV2_Nord.xls,nicht bekannt,XLS,g
x,,,,,,,x,,,,,,,,,Hitliste_BV3_West,http://www.gelsenkirchen.de/de/Politik/Wahlen/_doc/HITLISTE_BV3_West.xls,nicht bekannt,XLS,g
x,,,,,,,x,,,,,,,,,Hitliste Rat,http://www.gelsenkirchen.de/de/Politik/Wahlen/_doc/HITLISTE_RAT.xls,nicht bekannt,XLS,g
x,,,,,,,x,,,,,,,,,Hitliste_BV4_Ost,http://www.gelsenkirchen.de/de/Politik/Wahlen/_doc/HITLISTE_BV4_Ost.xls,nicht bekannt,XLS,g
x,,,,,,,x,,,,,,,,,Hitliste_OB,http://www.gelsenkirchen.de/de/Politik/Wahlen/_doc/HITLISTE_OB.xls,nicht bekannt,XLS,g
x,,x,,,x,,x,,,,,,,,,"Straßenverzeichnis Kommunalwahlen 2014 Excel 217,1 kB",http://www.gelsenkirchen.de/de/Politik/Wahlen/Kommunalwahlen/_doc/Stra%C3%9Fenverzeichnis_Kommunalwahl_2014.xls,nicht bekannt,XLS,g
