Bevölkerung,Bildung und Wissenschaft,"Geographie, Geologie und Geobasisdaten",Gesetze und Justiz,Gesundheit,"Infrastruktur, Bauen und Wohnen","Kultur, Freizeit, Sport, Tourismus",Politik und Wahlen,Soziales,Transport und Verkehr,Umwelt und Klima,Verbraucherschutz,"Öffentliche Verwaltung, Haushalt und Steuern",Wirtschaft und Arbeit,Sonstiges,Noch nicht kategorisiert,Dateibezeichnung,URL,Lizenz,Format,Quelle
,,,,,,,,,,,,x,,,,Haushaltsdaten,http://opendata.service-bw.de/Seiten/offenedatendetail.aspx?mdid=94,CC BY 3.0 DE,XLS,d
,,,,,,,,,,,,x,,,,Haushaltsdaten,http://opendata.service-bw.de/Seiten/offenedatendetail.aspx?mdid=95,CC BY 3.0 DE,XLS,d
,,,,,,,,,,,,x,,,,Haushaltsplan,http://opendata.service-bw.de/Seiten/offenedatendetail.aspx?mdid=90,CC BY 3.0 DE,PDF,d
,,,,,,,,,,,,x,,,,Haushaltsplan (investiver Teil),http://opendata.service-bw.de/Seiten/offenedatendetail.aspx?mdid=49,CC BY 3.0 DE,XLS,d
,,,,,,,,,,,,x,,,,Haushaltsplan (investiver Teil),http://opendata.service-bw.de/Seiten/offenedatendetail.aspx?mdid=87,CC BY 3.0 DE,XLS,d
,,,,,,,,,,,,x,,,,Haushaltsplan (investiver Teil),http://opendata.service-bw.de/Seiten/offenedatendetail.aspx?mdid=91,CC BY 3.0 DE,XLS,d
,,,,,,,,,,,,x,,,,Haushaltsplan (konsumptiver Teil),http://opendata.service-bw.de/Seiten/offenedatendetail.aspx?mdid=50,CC BY 3.0 DE,XLS,d
,,,,,,,,,,,,x,,,,Haushaltsplan (konsumptiver Teil),http://opendata.service-bw.de/Seiten/offenedatendetail.aspx?mdid=88,CC BY 3.0 DE,XLS,d
,,,,,,,,,,,,x,,,,Haushaltsplan (konsumptiver Teil),http://opendata.service-bw.de/Seiten/offenedatendetail.aspx?mdid=92,CC BY 3.0 DE,,d
,x,,,,,,,,,,,,,,,Hochschulen,http://opendata.service-bw.de/Seiten/offenedatendetail.aspx?mdid=89,nicht bekannt,,d
,x,,,,,,,,,,,,,,,Hochschulstudiengänge,http://opendata.service-bw.de/Seiten/offenedatendetail.aspx?mdid=27,other-closed,HTML,d
,,,,,,,,,,,,x,,,,Jugendkriminalität,http://opendata.service-bw.de/Seiten/offenedatendetail.aspx?mdid=33,other-closed,PDF,d
,,,,,,,,,,,,x,,,,Justiz in Zahlen,http://opendata.service-bw.de/Seiten/offenedatendetail.aspx?mdid=42,other-closed,PDF,d
,,,,,x,,,,,,,,,,,Kaufwerte für Bauland,http://opendata.service-bw.de/Seiten/offenedatendetail.aspx?mdid=59,CC BY 3.0 DE,CSV,d
,,,,,x,,,,,,,,,,,Kaufwerte für Bauland,http://opendata.service-bw.de/Seiten/offenedatendetail.aspx?mdid=60,CC BY 3.0 DE,CSV,d
,,,,,x,,,,,,,,,,,Kaufwerte für Bauland,http://opendata.service-bw.de/Seiten/offenedatendetail.aspx?mdid=61,CC BY 3.0 DE,CSV,d
,,,,,x,,,,,,,,,,,Kaufwerte für Bauland,http://opendata.service-bw.de/Seiten/offenedatendetail.aspx?mdid=62,CC BY 3.0 DE,CSV,d
x,,,,,,,,,,,,,,,,Kindertagesbetreuung,http://opendata.service-bw.de/Seiten/offenedatendetail.aspx?mdid=76,CC BY 3.0 DE,CSV,d
,,,,,,,,,,,,x,,,,Korruptionskriminalität,http://opendata.service-bw.de/Seiten/offenedatendetail.aspx?mdid=31,other-closed,PDF,d
,,,,,,,,,,,,x,,,,Kreiswahlleiterinnen und -leiter zur Landtagswahl,http://opendata.service-bw.de/Seiten/offenedatendetail.aspx?mdid=15,other-closed,PDF,d
,,x,,,,,,,,,,,,,,Maps4BW,http://opendata.service-bw.de/Seiten/offenedatendetail.aspx?mdid=86,CC BY 3.0 DE,,d
x,,,,,,,,,,,,,,,,Personal in Tageseinrichtungen,http://opendata.service-bw.de/Seiten/offenedatendetail.aspx?mdid=77,CC BY 3.0 DE,CSV,d
,,,,,,,,,x,,,,,,,Polizeilich registrierte Verkehrsunfälle,http://opendata.service-bw.de/Seiten/offenedatendetail.aspx?mdid=14,other-closed,PDF,d
,,,,,,,,,,,,x,,,,Polizeiliche Kriminalstatistik,http://opendata.service-bw.de/Seiten/offenedatendetail.aspx?mdid=30,other-closed,PDF,d
,,,,,,,,,,,,x,,,,Polizeiliche Kriminalstatistik - Jahrbuch,http://opendata.service-bw.de/Seiten/offenedatendetail.aspx?mdid=29,other-closed,PDF,d
,,,,,,,,,x,,,,,,,Prognose Schienenverkehr,http://opendata.service-bw.de/Seiten/offenedatendetail.aspx?mdid=44,other-closed,PDF,d
,,,,,,,,,x,,,,,,,Prognose Straßenverkehr,http://opendata.service-bw.de/Seiten/offenedatendetail.aspx?mdid=45,other-closed,PDF,d
,,,,,,,,,,x,,,,,,Schutzgebietsstatistik,http://opendata.service-bw.de/Seiten/offenedatendetail.aspx?mdid=40,other-closed,PDF,d
,,,,,,,,,,,,,x,,,Sozialversicherungspflichtige Beschäftigte,http://opendata.service-bw.de/Seiten/offenedatendetail.aspx?mdid=34,CC BY 3.0 DE,PDF,d
,x,,,,,,,,,,,,,,,Standorte Beruflicher Schulen,http://opendata.service-bw.de/Seiten/offenedatendetail.aspx?mdid=16,other-closed,XLS,d
,,,,,,,,,,,,x,,,,Steuerschätzung,http://opendata.service-bw.de/Seiten/offenedatendetail.aspx?mdid=22,other-closed,PDF,d
,,,,,,,,,,,,x,,,,Strafvollzug,http://opendata.service-bw.de/Seiten/offenedatendetail.aspx?mdid=41,CC BY 3.0 DE,PDF,d
,,,,,,,,,x,,,,,,,Straßenverkehrsunfälle,http://opendata.service-bw.de/Seiten/offenedatendetail.aspx?mdid=46,CC BY 3.0 DE,PDF,d
,,,,,,,,,x,,,,,,,Straßenverkehrsunfälle und Straßenlänge,http://opendata.service-bw.de/Seiten/offenedatendetail.aspx?mdid=47,CC BY 3.0 DE,HTML,d
,x,,,,,,,,,,,,,,,"Studierendenzahlen an den Hochschulen, Wintersemester 1970/71 bis 2011/2012",http://opendata.service-bw.de/Seiten/offenedatendetail.aspx?mdid=26,CC BY 3.0 DE,PDF,d
x,,,,,,,,,,,,,,,,Tageseinrichtungen für Kinder,http://opendata.service-bw.de/Seiten/offenedatendetail.aspx?mdid=75,CC BY 3.0 DE,CSV,d
,,,,,,,,,,,,,x,,,Verbraucherpreisindex,http://opendata.service-bw.de/Seiten/offenedatendetail.aspx?mdid=17,CC BY 3.0 DE,HTML,d
,,,,,,,,,x,,,,,,,Verkehrsmonitoring Kreisstraßen,http://opendata.service-bw.de/Seiten/offenedatendetail.aspx?mdid=19,other-closed,PDF,d
,,,,,,,,,x,,,,,,,Verkehrsmonitoring Landesstraßen,http://opendata.service-bw.de/Seiten/offenedatendetail.aspx?mdid=18,other-closed,PDF,d
,,,,,x,,,,,,,,,,,Wohngebäude- und Wohnungsbestand,http://opendata.service-bw.de/Seiten/offenedatendetail.aspx?mdid=55,CC BY 3.0 DE,CSV,d
,,,,,x,,,,,,,,,,,Wohngebäude- und Wohnungsbestand,http://opendata.service-bw.de/Seiten/offenedatendetail.aspx?mdid=56,CC BY 3.0 DE,CSV,d
,,,,,x,,,,,,,,,,,Wohngebäude- und Wohnungsbestand,http://opendata.service-bw.de/Seiten/offenedatendetail.aspx?mdid=57,CC BY 3.0 DE,CSV,d
,,,,,x,,,,,,,,,,,Wohngebäude- und Wohnungsbestand,http://opendata.service-bw.de/Seiten/offenedatendetail.aspx?mdid=58,CC BY 3.0 DE,CSV,d
,,,x,,,,,,,,,,,,,Terminplanbadische Gerichte,"http://www.jum.baden-wuerttemberg.de/pb/,Lde/1561305",nicht bekannt,XLS,c
,x,,,,,,,,,,,,,,,Raumbelegungsplan,"http://www.km-bw.de/SEMINAR-WEINGARTEN,Lde/Startseite/Ausbildung/Vorbereitungsdienst+Technische+Lehreranwaerter_innen+_gew_",nicht bekannt,XLS,c
,x,,,,,,,,,,,,,,,Listealler Ausbildungsschulen in der Fachrichtung PDL,"http://www.km-bw.de/,Lde/1838784",nicht bekannt,XLS,c
x,,,,,,,,,,,,,,,,Bevölkerung,http://opendata.service-bw.de/Seiten/offenedatendetail.aspx?mdid=54,CC BY 3.0 DE,CSV,d
,x,,,,,,,,,,,,,,,"OECD: Participation rate in continuing education and training during one year for 25 to 64-year-olds, by level of education, type of training and gender","http://www.km-bw.de/,Lde/772517",nicht bekannt,XLS,c
,x,,,,,,,,,,,,,,,,"http://www.km-bw.de/SEMINAR-SCHWAEBISCH-GMUEND-GWHS,Lde/Schuladressdatenbank",nicht bekannt,XLS,c
,x,,,,,,,,,,,,,,,Ansprechpersonen,"http://www.km-bw.de/KULTUSPORTAL-BW,Lde/Startseite/schulebw/Inklusive+Bildungsangebote",nicht bekannt,XLS,c
,x,,,,,,,,,,,,,,,Download Ausbildungsschulen,"http://www.km-bw.de/SEMINAR-LAUPHEIM,Lde/Liste+der+Ausbildungsschulen",nicht bekannt,XLS,c
,x,,,,,,,,,,,,,,,Link,"http://www.km-bw.de/LIS,Lde/Startseite/Bewegungsfreundliche+Schule/WSB_Multiplikatoren_innen",nicht bekannt,XLS,c
,,,,,,,,,,,,x,,,,Fahndungsbericht,http://opendata.service-bw.de/Seiten/offenedatendetail.aspx?mdid=32,other-closed,PDF,d
,x,,,,,,,,,,,,,,,Ausbildungsschulen.xlsx,"http://www.km-bw.de/SEMINAR-LAUPHEIM,Lde/Download+_+Formulare",nicht bekannt,XLS,c
,,,,,x,,,,,,,,,,,Schulbauförderungsprogramm  2011 RP Stuttgart,"http://www.km-bw.de/,Lde/777777/?LISTPAGE=777557",nicht bekannt,XLS,c
,,,,,,,,x,,,,,,,,XLSKBAdressliste Erziehungsberatungsstellen in Baden-Württemberg [,http://www.sm.baden-wuerttemberg.de/de/Erziehungs-_und_Familienberatungsstellen/81375.html,nicht bekannt,XLS,c
,x,,,,,,,,,,,,,,,"Liste der 50 zusätzlichen Eingangsklassen an den Beruflichen Gymnasien (Vorschlagsliste des Kultusministeriums, ausschlaggebend sind die entsprechenden Anträge der Schulträger und die Bewerberlage vor Ort)","http://www.km-bw.de/,Lde/778061/?LISTPAGE=777557",nicht bekannt,XLS,c
,x,,,,,,,,,,,,,,,Fachdidaktik B Dienstags,"http://www.km-bw.de/,Lde/803245/?LISTPAGE=803201",nicht bekannt,XLS,c
,x,,,,,,,,,,,,,,,Kinder-und Jugendliteratur (KJL) -Bücherei,"http://www.km-bw.de/,Lde/805909",nicht bekannt,XLS,c
,x,,,,,,,,,,,,,,,Ausbildungskalender Kurs 2007/08,"http://www.km-bw.de/,Lde/798997",nicht bekannt,XLS,c
,,,x,,,,,,,,,,,,,Anlage 7,"http://www.jum.baden-wuerttemberg.de/pb/,Lde/Startseite/SERVICE/Anlagen+zur+Ausschreibung+PEBB_Y_Fortschreibung+2014",nicht bekannt,XLS,c
,,,,,,,,,,,,x,x,,,Volkswirtschaftliche Gesamtrechnungen in den Ländern Deutschlands 1991 bis 2010 (ZIP),http://mfw.baden-wuerttemberg.de/de/mensch-wirtschaft/wirtschaftsstandort/wirtschaftsstruktur/,nicht bekannt,ZIP,c
,,,,,,,,x,,,,,,,,XLSXKBListe der Behindertenbeauftragten und -Beiräte bei den Städten (ohne Stadtkreise) und Gemeinden in Baden-Württemberg - sofern bekannt gegeben [,http://www.sm.baden-wuerttemberg.de/de/Beauftragte_der_Stadt-_und_Landkreise/197490.html,nicht bekannt,XLS,c
x,,,,,,,,,,,,,,,,XLSMB2. Gleichstellungsatlas Tabellen Kreisdaten [,http://www.sm.baden-wuerttemberg.de/de/2_Atlas_zur_Gleichstellung_von_Frauen_und_Maennern_in_Deutschland__Eine_Standortbestimmung/215433.html,nicht bekannt,XLS,c
,x,,,,,,,,,,,,,,,Link,"http://www.km-bw.de/LIS,Lde/Startseite/Bewegungsfreundliche+Schule/Angemeldete+Schulen",nicht bekannt,XLS,c
,,,x,,,,,,,,,,,,,Mail-Adressenlisteder Amtsgerichte,"http://www.jum.baden-wuerttemberg.de/pb/,Lde/Startseite/SERVICE/Das+Schoeffenamt",nicht bekannt,XLS,c
