Bevölkerung,Bildung und Wissenschaft,"Geographie, Geologie und Geobasisdaten",Gesetze und Justiz,Gesundheit,"Infrastruktur, Bauen und Wohnen","Kultur, Freizeit, Sport, Tourismus",Politik und Wahlen,Soziales,Transport und Verkehr,Umwelt und Klima,Verbraucherschutz,"Öffentliche Verwaltung, Haushalt und Steuern",Wirtschaft und Arbeit,Sonstiges,Noch nicht kategorisiert,Dateibezeichnung,URL,Lizenz,Format,Quelle
,,,,,,,,,x,,,,,,,"Langzeitzählstelle auf der A 65 in AS Edenkoben, VQ Süd",http://www.daten.rlp.de/dataset/60396a49-01f6-4b13-a9a7-59c86c24c2b2,dl-de-by-1.0,PDF,d
,,,,,,,,,x,,,,,,,"Langzeitzählstelle auf der A 65 in AS Edenkoben, VQ Nord",http://www.daten.rlp.de/dataset/b4ca591e-610b-4c9b-8ae8-f4c0b7364cb7,dl-de-by-1.0,PDF,d
