Bevölkerung,Bildung und Wissenschaft,"Geographie, Geologie und Geobasisdaten",Gesetze und Justiz,Gesundheit,"Infrastruktur, Bauen und Wohnen","Kultur, Freizeit, Sport, Tourismus",Politik und Wahlen,Soziales,Transport und Verkehr,Umwelt und Klima,Verbraucherschutz,"Öffentliche Verwaltung, Haushalt und Steuern",Wirtschaft und Arbeit,Sonstiges,Noch nicht kategorisiert,Dateibezeichnung,URL,Lizenz,Format,Quelle
,,,,,,,,,,,,x,,,,Haushaltsdaten 2012/2013,https://www.wuppertal.de/rathaus-buergerservice/offene_daten/haushalt/102010100000002703.php,CC-BY 3.0,"CSV,ZIP",d
,,x,,,x,,,,,,,x,,,,BU Bedarf für alle aktiven Gebäude,http://www.wuppertal.de/microsite/gmw/medien/bindata/BU_Bedarf_2009_fuer_alle_aktiven_Gebaeude.xls,nicht bekannt,XLS,b
,,,,,,,,,,,,x,,,,Haushaltsdaten 2014/2015,https://www.wuppertal.de/rathaus-buergerservice/offene_daten/haushalt/102370100000549276.php,CC-BY 3.0,"CSV,ZIP,PDF",d
