Bevölkerung,Bildung und Wissenschaft,"Geographie, Geologie und Geobasisdaten",Gesetze und Justiz,Gesundheit,"Infrastruktur, Bauen und Wohnen","Kultur, Freizeit, Sport, Tourismus",Politik und Wahlen,Soziales,Transport und Verkehr,Umwelt und Klima,Verbraucherschutz,"Öffentliche Verwaltung, Haushalt und Steuern",Wirtschaft und Arbeit,Sonstiges,Noch nicht kategorisiert,Dateibezeichnung,URL,Lizenz,Format,Quelle
,,,,,,,,,,,,x,,,,Finanzplan der Stadt Troisdorf,https://www.govdata.de/daten/-/details/3112137a-508e-4265-aadd-c6380f3f21c6,cc-by,HTML,d
x,,,,,,,,,,,,,,,,Einwohnerstatistik Troisdorfs,https://www.govdata.de/daten/-/details/3b36d35e-a05b-4abd-8da8-e8346058ccf5,dl-de-by-1.0,HTML,d
