Dateibezeichnung,URL,Lizenz,Format,Quelle,Arbeitsmarkt,Bevölkerung,Bildung und Wissenschaft,Haushalt und Steuern,Stadtentwicklung und Bebauung,Wohnen und Immobilien,Sozialleistungen,Öffentl. Sicherheit,Gesundheit,Kunst und Kultur,Land- und Forstwirtschaft,Sport und Freizeit,Umwelt,Transport und Verkehr,"Energie, Ver- und Entsorgung",Politik und Wahlen,Verwaltung,Gesetze und Justiz,Wirtschaft und Wirtschaftsförderung,Tourismus,Verbraucher,Sonstiges,Noch nicht kategorisiert
Holzbach - Ebene: Auf der Müllersgrub 1. Änderung,http://www.daten.rlp.de/dataset/fe50c1c6-b4a8-4412-ab29-ce6a59bb3ecd,cc-nc,"KARTENVIEWER,WMS,GDI DOWNLOAD,HTML",d,,,x,,x,,,,,,,,,,,,,,,,,,
Holzbach - Ebene: Wälder Weg 1. Änderung,http://www.daten.rlp.de/dataset/3a5ceec4-db01-4f9e-99ef-6cf600386d57,cc-nc,"KARTENVIEWER,WMS,GDI DOWNLOAD,HTML",d,,,x,,x,,,,,,,,,,,,,,,,,,
Holzbach - Ebene: Wochenendhausgebiet Lehmkaul,http://www.daten.rlp.de/dataset/c921e25d-d1d9-4e6e-b491-78006e45452f,cc-nc,"KARTENVIEWER,WMS,GDI DOWNLOAD,HTML",d,,,x,,x,,,,,,,,,,,,,,,,,,
Holzbach - Ebene: Auf der Müllersgrub,http://www.daten.rlp.de/dataset/f8930e8b-c31b-4b05-a957-e5ca77f200a1,cc-nc,"KARTENVIEWER,WMS,GDI DOWNLOAD,HTML",d,,,x,,x,,,,,,,,,,,,,,,,,,
