Bevölkerung,Bildung und Wissenschaft,"Geographie, Geologie und Geobasisdaten",Gesetze und Justiz,Gesundheit,"Infrastruktur, Bauen und Wohnen","Kultur, Freizeit, Sport, Tourismus",Politik und Wahlen,Soziales,Transport und Verkehr,Umwelt und Klima,Verbraucherschutz,"Öffentliche Verwaltung, Haushalt und Steuern",Wirtschaft und Arbeit,Sonstiges,Noch nicht kategorisiert,Dateibezeichnung,URL,Lizenz,Format,Quelle
,,,,,,,,,,,,,x,,,Zuständigkeiten OB und Ausschuss,http://ratsinfo.esslingen.de/ekomm/sitzung/ge_sourc.nsf/02b0d6d9b165d503c125784f00312c2c/e797c34695cdec9bc1257bd600218a97/$FILE/Zust%C3%A4ndigkeiten%20OB%20und%20Ausschuss%20Anlage%203.xls,,XLS,g
,,,,,,,,,x,,,,x,,,ATU Bericht_2012 Kostenübersicht Sanierungskonzept,http://ratsinfo.esslingen.de/ekomm/sitzung/ge_sourc.nsf/17cc415d799d589dc125784f00503445/0cb19571d89f019bc1257bd600218bc0/$FILE/Anlage3_%20ATU%20Bericht_2012.xls,,XLS,g
,x,,,,,,,,,,,,,,,Amtliche_Schulstatistik_08_09,http://ratsinfo.esslingen.de/ekomm/sitzung/ge_sourc.nsf/02b0d6d9b165d503c125784f00312c2c/67e05947609778ebc1257bd600218ae0/$FILE/Anlage%207%20Amtliche_Schulstatistik_08_09.xls,,XLS,g
,,,,,,,,,,,,x,,,,Feststellung und Aufgliederung des Ergebnisses der Haushaltsrechnung für das Haushaltsjahr 2010,http://ratsinfo.esslingen.de/ekomm/sitzung/ge_sourc.nsf/02b0d6d9b165d503c125784f00312c2c/6310e51a4f84b081c1257bd600218ad1/$FILE/RAB%20HHRE.xls,,XLS,g
,,,,,x,,,,,,,x,,,,Grundsteuer und Mieten im Vergleich,http://ratsinfo.esslingen.de/ekomm/sitzung/ge_sourc.nsf/02b0d6d9b165d503c125784f00312c2c/0de57c8f8dda6581c1257bd60021899f/$FILE/GrSt%20Berechnung%20Hebesatz%202011.xls,,XLS,g
,,,,,x,,,x,,,,,,,,Elternentgelt in den Tagesstätten und Horten nach Einkommensstufen des Bruttofamilien-Jahreseinkommens,http://ratsinfo.esslingen.de/ekomm/sitzung/ge_sourc.nsf/02b0d6d9b165d503c125784f00312c2c/57f50dee6c4d711ac1257bd600218b60/$FILE/Entgelte%20i.%20d.%20Tagesst%C3%A4tten%20und%20Horten%20Anlage%201%20zu%20Anlage%202.xls,,XLS,g
,x,,,,,,,,,,,,,,,Amtliche_Schulstatistik_09_10,http://ratsinfo.esslingen.de/ekomm/sitzung/ge_sourc.nsf/02b0d6d9b165d503c125784f00312c2c/aa6053b4c69882ecc1257bd600218d05/$FILE/Anlage%207%20Amtliche_Schulstatistik_09_10.xls,,XLS,g
,,,,,x,,,,,,,x,,,,Grundsteuer Berechnung Hebesatz,http://ratsinfo.esslingen.de/ekomm/sitzung/ge_sourc.nsf/02b0d6d9b165d503c125784f00312c2c/c0511387b0d0a41ac1257bd600218ae7/$FILE/GrSt%20Berechnung%20Hebesatz.xls,,XLS,g
,x,,,,,,,,,,,,,,,Grundschulübertritte 2008,http://ratsinfo.esslingen.de/ekomm/sitzung/ge_sourc.nsf/02b0d6d9b165d503c125784f00312c2c/67e05947609778ebc1257bd600218ae0/$FILE/Anlage%208%20Grundschul%C3%BCbertritte_2008.xls,,XLS,g
,,x,,,x,,,,,,,,,,,"Liste von Gebäuden und deren RBW, jährliche AfA, und Grundstückwert",http://ratsinfo.esslingen.de/ekomm/sitzung/ge_sourc.nsf/02b0d6d9b165d503c125784f00312c2c/4353e66a335e4ef9c1257bd600218a61/$FILE/2011-05-18%20Anlage%20zur%20Vorlage.xls,,XLS,g
,x,,,,,,,,,,,,,,,Grundschulübertritte 2010,http://ratsinfo.esslingen.de/ekomm/sitzung/ge_sourc.nsf/02b0d6d9b165d503c125784f00312c2c/67e05947609778ebc1257bd600218ae0/$FILE/Anlage%204%20Grundschul%C3%BCbertritte_2010.xls,,XLS,g
,x,,,,,,,,,,,,,,,Preisträger Europäischer Wettbewerb 2010,http://presse.esslingen.de/ekomm/presse/paweb.nsf/0aa9d75a8af56ea0c1256bc400461926/14d3e6497a9fa4b4c125771f0039d085/$FILE/Preistr%C3%A4ger%20Europ%C3%A4ischer%20Wettbewerb%202010.xls,,XLS,g
,,,,,,,,,,,,x,,,,RAB Vermögensrechnung 2010,http://ratsinfo.esslingen.de/ekomm/sitzung/ge_sourc.nsf/02b0d6d9b165d503c125784f00312c2c/6310e51a4f84b081c1257bd600218ad1/$FILE/RAB%20Verm%C3%B6gensrechnung%202010.xls,,XLS,g
,x,,,,,,,,,,,,,,,Grundschulübertritte 2011,http://ratsinfo.esslingen.de/ekomm/sitzung/ge_sourc.nsf/02b0d6d9b165d503c125784f00312c2c/67e05947609778ebc1257bd600218ae0/$FILE/Anlage%202%20Grundschul%C3%BCbertritte_2011.xls,,XLS,g
,x,,,,,,,,,,,,,,,Amtliche_Schulstatistik_11_12,http://ratsinfo.esslingen.de/ekomm/sitzung/ge_sourc.nsf/02b0d6d9b165d503c125784f00312c2c/aa6053b4c69882ecc1257bd600218d05/$FILE/Anlage%203%20Amtliche_Schulstatistik_11_12.xls,,XLS,g
