Dateibezeichnung,URL,Lizenz,Format,Quelle,Arbeitsmarkt,Bevölkerung,Bildung und Wissenschaft,Haushalt und Steuern,Stadtentwicklung und Bebauung,Wohnen und Immobilien,Sozialleistungen,Öffentl. Sicherheit,Gesundheit,Kunst und Kultur,Land- und Forstwirtschaft,Sport und Freizeit,Umwelt,Transport und Verkehr,"Energie, Ver- und Entsorgung",Politik und Wahlen,Verwaltung,Gesetze und Justiz,Wirtschaft und Wirtschaftsförderung,Tourismus,Verbraucher,Sonstiges,Noch nicht kategorisiert
Hasselbach - Ebene: Baugebiet I,http://www.daten.rlp.de/dataset/b230f634-7b53-41ea-a4f8-785542a68a07,cc-nc,"KARTENVIEWER,WMS,GDI DOWNLOAD,HTML",d,,,x,,x,,,,,,,,,,,,,,,,,,
Hasselbach - Ebene: Am Gemeindehaus,http://www.daten.rlp.de/dataset/dc358bf4-a9b1-4a99-b291-f49100ec62ac,cc-nc,"KARTENVIEWER,WMS,GDI DOWNLOAD,HTML",d,,,x,,x,,,,,,,,,,,,,,,,,,
Hasselbach - Ebene: Umringe der Bebauungspläne von Hasselbach,http://www.daten.rlp.de/dataset/046a9c85-14dc-4eb5-b917-3b2ef556e623,cc-nc,"KARTENVIEWER,WMS,HTML",d,,,,,x,,,,,,,,,,,,,,,,,,
Hasselbach - Ebene: Sondergebiet Fotovoltaik Oberste Birkenstruth,http://www.daten.rlp.de/dataset/c828b931-415e-47d0-9e53-96a56f70d4bd,cc-nc,"KARTENVIEWER,WMS,GDI DOWNLOAD,HTML",d,,,x,,x,,,,,,,,,,,,,,,,,,
